"Year","Geography","Source","GeoCode","Value"
2011,"British Columbia","Agriculture",59,2.424
2011,"Canada","Oil and Gas",,210.465
2011,"Canada","Transport",,163.921
2011,"Canada","Heavy Industry",,80.88
2011,"Canada","Light Manufacturing, Construction and Forest Resources",,24.065
2011,"Canada","Buildings",,86.053
2011,"Canada","Waste",,22.38
2011,"Canada","Agriculture",,61.455
2011,"Manitoba","Provincial Inventory Total",46,19.258
2011,"Manitoba","Oil and Gas",46,0.711
2011,"Manitoba","Transport",46,5.983
2011,"Manitoba","Heavy Industry",46,1.326
2011,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.942
2011,"Manitoba","Buildings",46,2.644
2011,"Manitoba","Waste",46,1.392
2011,"Manitoba","Agriculture",46,6.133
2011,"New Brunswick","Provincial Inventory Total",13,17.634
2011,"New Brunswick","Oil and Gas",13,3.642
2011,"New Brunswick","Transport",13,4.71
2011,"New Brunswick","Heavy Industry",13,1.236
2011,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.726
2011,"New Brunswick","Buildings",13,1.95
2011,"New Brunswick","Waste",13,0.607
2011,"New Brunswick","Agriculture",13,0.577
2011,"Newfoundland and Labrador","Provincial Inventory Total",10,10.02
2011,"Newfoundland and Labrador","Oil and Gas",10,2.182
2011,"Newfoundland and Labrador","Transport",10,3.911
2011,"Newfoundland and Labrador","Heavy Industry",10,1.152
2011,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.385
2011,"Newfoundland and Labrador","Buildings",10,0.914
2011,"Newfoundland and Labrador","Waste",10,0.56
2011,"Newfoundland and Labrador","Agriculture",10,0.126
2011,"Northwest Territories","Territorial Inventory Total",61,1.487
2011,"Northwest Territories","Oil and Gas",61,0.101
2011,"Northwest Territories","Transport",61,0.597
2011,"Northwest Territories","Heavy Industry",61,0.316
2011,"Northwest Territories","Buildings",61,0.323
2011,"Northwest Territories","Waste",61,0.034
2011,"Nova Scotia","Provincial Inventory Total",12,20.652
2011,"Nova Scotia","Oil and Gas",12,1.551
2011,"Nova Scotia","Transport",12,5.135
2011,"Nova Scotia","Heavy Industry",12,0.664
2011,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.587
2011,"Nova Scotia","Buildings",12,2.989
2011,"Nova Scotia","Waste",12,0.474
2011,"Nova Scotia","Agriculture",12,0.524
2011,"Nunavut","Territorial Inventory Total",62,0.625
2011,"Nunavut","Transport",62,0.322
2011,"Nunavut","Heavy Industry",62,0.194
2011,"Nunavut","Buildings",62,0.007
2011,"Nunavut","Waste",62,0.024
2011,"Ontario","Provincial Inventory Total",35,171.351
2011,"Ontario","Oil and Gas",35,9.14
2011,"Ontario","Transport",35,56.85
2011,"Ontario","Heavy Industry",35,30.431
2011,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.224
2011,"Ontario","Buildings",35,35.282
2011,"Ontario","Waste",35,7.227
2011,"Ontario","Agriculture",35,11.041
2011,"Prince Edward Island","Provincial Inventory Total",11,2.004
2011,"Prince Edward Island","Oil and Gas",11,0
2011,"Prince Edward Island","Transport",11,0.793
2011,"Prince Edward Island","Heavy Industry",11,0.008
2011,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.209
2011,"Prince Edward Island","Buildings",11,0.58
2011,"Prince Edward Island","Waste",11,0.081
2011,"Prince Edward Island","Agriculture",11,0.331
2011,"Quebec","Provincial Inventory Total",24,80.65
2011,"Quebec","Oil and Gas",24,2.747
2011,"Quebec","Transport",24,31.594
2011,"Quebec","Heavy Industry",24,17.863
2011,"Quebec","Light Manufacturing, Construction and Forest Resources",24,5.384
2011,"Quebec","Buildings",24,10.412
2011,"Quebec","Waste",24,3.906
2011,"Quebec","Agriculture",24,8.312
2011,"Saskatchewan","Provincial Inventory Total",47,77.677
2011,"Saskatchewan","Oil and Gas",47,32.773
2011,"Saskatchewan","Transport",47,8.737
2011,"Saskatchewan","Heavy Industry",47,3.421
2011,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.804
2011,"Saskatchewan","Buildings",47,3.398
2011,"Saskatchewan","Waste",47,1.385
2011,"Saskatchewan","Agriculture",47,12.876
2011,"Yukon","Territorial Inventory Total",60,0.684
2011,"Yukon","Oil and Gas",60,0.024
2011,"Yukon","Transport",60,0.369
2011,"Yukon","Heavy Industry",60,0.105
2011,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.028
2011,"Yukon","Buildings",60,0.099
2011,"Yukon","Waste",60,0.028
2011,"Yukon","Agriculture",60,0.005
2012,"Alberta","Provincial Inventory Total",48,286.678
2012,"Alberta","Oil and Gas",48,148.786
2012,"Alberta","Transport",48,27.464
2012,"Alberta","Heavy Industry",48,18.074
2012,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.044
2012,"Alberta","Buildings",48,22.842
2012,"Alberta","Waste",48,3.834
2012,"Alberta","Agriculture",48,19.379
2012,"British Columbia","Provincial Inventory Total",59,58.974
2012,"British Columbia","Oil and Gas",59,15.164
2012,"British Columbia","Transport",59,19.288
2012,"British Columbia","Heavy Industry",59,5.739
2012,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,2.839
2012,"British Columbia","Buildings",59,8.004
2012,"British Columbia","Waste",59,2.721
2012,"British Columbia","Agriculture",59,2.581
2012,"Canada","Oil and Gas",,218.956
2012,"Canada","Transport",,164.127
2012,"Canada","Heavy Industry",,80.809
2012,"Canada","Light Manufacturing, Construction and Forest Resources",,23.973
2012,"Canada","Buildings",,84.528
2012,"Canada","Waste",,22.351
2012,"Canada","Agriculture",,63.401
2012,"Manitoba","Provincial Inventory Total",46,20.659
2012,"Manitoba","Oil and Gas",46,0.778
2012,"Manitoba","Transport",46,6.829
2012,"Manitoba","Heavy Industry",46,1.237
2012,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.142
2012,"Manitoba","Buildings",46,2.488
2012,"Manitoba","Waste",46,1.41
2012,"Manitoba","Agriculture",46,6.662
2012,"New Brunswick","Provincial Inventory Total",13,15.969
2012,"New Brunswick","Oil and Gas",13,3.438
2012,"New Brunswick","Transport",13,4.318
2012,"New Brunswick","Heavy Industry",13,1.098
2012,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.554
2012,"New Brunswick","Buildings",13,1.905
2012,"New Brunswick","Waste",13,0.548
2012,"New Brunswick","Agriculture",13,0.567
2012,"Newfoundland and Labrador","Provincial Inventory Total",10,9.621
2012,"Newfoundland and Labrador","Oil and Gas",10,2.151
2012,"Newfoundland and Labrador","Transport",10,3.757
2012,"Newfoundland and Labrador","Heavy Industry",10,1.076
2012,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.424
2012,"Newfoundland and Labrador","Buildings",10,0.712
2012,"Newfoundland and Labrador","Waste",10,0.581
2012,"Newfoundland and Labrador","Agriculture",10,0.15
2012,"Northwest Territories","Territorial Inventory Total",61,1.573
2012,"Northwest Territories","Oil and Gas",61,0.117
2012,"Northwest Territories","Transport",61,0.622
2012,"Northwest Territories","Heavy Industry",61,0.442
2012,"Northwest Territories","Buildings",61,0.276
2012,"Northwest Territories","Waste",61,0.035
2012,"Nova Scotia","Provincial Inventory Total",12,18.958
2012,"Nova Scotia","Oil and Gas",12,1.465
2012,"Nova Scotia","Transport",12,4.973
2012,"Nova Scotia","Heavy Industry",12,0.679
2012,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.503
2012,"Nova Scotia","Buildings",12,2.525
2012,"Nova Scotia","Waste",12,0.485
2012,"Nova Scotia","Agriculture",12,0.478
2012,"Nunavut","Territorial Inventory Total",62,0.667
2012,"Nunavut","Transport",62,0.354
2012,"Nunavut","Heavy Industry",62,0.202
2012,"Nunavut","Buildings",62,0.008
2012,"Nunavut","Waste",62,0.025
2012,"Ontario","Provincial Inventory Total",35,167.266
2012,"Ontario","Oil and Gas",35,9.408
2012,"Ontario","Transport",35,54.554
2012,"Ontario","Heavy Industry",35,31.178
2012,"Ontario","Light Manufacturing, Construction and Forest Resources",35,8.996
2012,"Ontario","Buildings",35,32.843
2012,"Ontario","Waste",35,7.226
2012,"Ontario","Agriculture",35,10.99
2012,"Prince Edward Island","Provincial Inventory Total",11,1.922
2012,"Prince Edward Island","Oil and Gas",11,0
2012,"Prince Edward Island","Transport",11,0.781
2012,"Prince Edward Island","Heavy Industry",11,0.008
2012,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.233
2012,"Prince Edward Island","Buildings",11,0.487
2012,"Prince Edward Island","Waste",11,0.079
2012,"Prince Edward Island","Agriculture",11,0.324
2012,"Quebec","Provincial Inventory Total",24,79.197
2012,"Quebec","Oil and Gas",24,2.638
2012,"Quebec","Transport",24,31.161
2012,"Quebec","Heavy Industry",24,17.636
2012,"Quebec","Light Manufacturing, Construction and Forest Resources",24,5.397
2012,"Quebec","Buildings",24,9.144
2012,"Quebec","Waste",24,3.981
2012,"Quebec","Agriculture",24,8.699
2012,"Saskatchewan","Provincial Inventory Total",47,81.694
2012,"Saskatchewan","Oil and Gas",47,34.986
2012,"Saskatchewan","Transport",47,9.661
2012,"Saskatchewan","Heavy Industry",47,3.327
2012,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.793
2012,"Saskatchewan","Buildings",47,3.194
2012,"Saskatchewan","Waste",47,1.397
2012,"Saskatchewan","Agriculture",47,13.566
2012,"Yukon","Territorial Inventory Total",60,0.678
2012,"Yukon","Oil and Gas",60,0.026
2012,"Yukon","Transport",60,0.365
2012,"Yukon","Heavy Industry",60,0.113
2012,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.023
2012,"Yukon","Buildings",60,0.1
2012,"Yukon","Waste",60,0.028
2012,"Yukon","Agriculture",60,0.005
2013,"Alberta","Provincial Inventory Total",48,292.198
2013,"Alberta","Oil and Gas",48,151.912
2013,"Alberta","Transport",48,29.094
2013,"Alberta","Heavy Industry",48,18.83
2013,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.358
2013,"Alberta","Buildings",48,20.463
2013,"Alberta","Waste",48,4.005
2013,"Alberta","Agriculture",48,19.796
2013,"British Columbia","Provincial Inventory Total",59,60.113
2013,"British Columbia","Oil and Gas",59,15.417
2013,"British Columbia","Transport",59,20.193
2013,"British Columbia","Heavy Industry",59,5.475
2013,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.054
2013,"British Columbia","Buildings",59,7.962
2013,"British Columbia","Waste",59,2.583
2013,"British Columbia","Agriculture",59,2.649
2013,"Canada","Oil and Gas",,223.545
2013,"Canada","Transport",,166.65
2013,"Canada","Heavy Industry",,79.768
2013,"Canada","Light Manufacturing, Construction and Forest Resources",,24.397
2013,"Canada","Buildings",,85.595
2013,"Canada","Waste",,22.709
2013,"Canada","Agriculture",,65.178
2013,"Manitoba","Provincial Inventory Total",46,21.197
2013,"Manitoba","Oil and Gas",46,0.922
2013,"Manitoba","Transport",46,6.648
2013,"Manitoba","Heavy Industry",46,1.421
2013,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.963
2013,"Manitoba","Buildings",46,2.873
2013,"Manitoba","Waste",46,1.37
2013,"Manitoba","Agriculture",46,6.879
2013,"New Brunswick","Provincial Inventory Total",13,14.092
2013,"New Brunswick","Oil and Gas",13,3.393
2013,"New Brunswick","Transport",13,3.59
2013,"New Brunswick","Heavy Industry",13,0.916
2013,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.555
2013,"New Brunswick","Buildings",13,1.131
2013,"New Brunswick","Waste",13,0.554
2013,"New Brunswick","Agriculture",13,0.533
2013,"Newfoundland and Labrador","Provincial Inventory Total",10,9.716
2013,"Newfoundland and Labrador","Oil and Gas",10,2.314
2013,"Newfoundland and Labrador","Transport",10,3.486
2013,"Newfoundland and Labrador","Heavy Industry",10,1.045
2013,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.333
2013,"Newfoundland and Labrador","Buildings",10,0.976
2013,"Newfoundland and Labrador","Waste",10,0.587
2013,"Newfoundland and Labrador","Agriculture",10,0.108
2013,"Northwest Territories","Territorial Inventory Total",61,1.576
2013,"Northwest Territories","Oil and Gas",61,0.036
2013,"Northwest Territories","Transport",61,0.631
2013,"Northwest Territories","Heavy Industry",61,0.511
2013,"Northwest Territories","Buildings",61,0.287
2013,"Northwest Territories","Waste",61,0.035
2013,"Nova Scotia","Provincial Inventory Total",12,18.048
2013,"Nova Scotia","Oil and Gas",12,1.338
2013,"Nova Scotia","Transport",12,4.546
2013,"Nova Scotia","Heavy Industry",12,0.582
2013,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.496
2013,"Nova Scotia","Buildings",12,2.384
2013,"Nova Scotia","Waste",12,0.508
2013,"Nova Scotia","Agriculture",12,0.452
2013,"Nunavut","Territorial Inventory Total",62,0.691
2013,"Nunavut","Transport",62,0.363
2013,"Nunavut","Heavy Industry",62,0.22
2013,"Nunavut","Buildings",62,0.009
2013,"Nunavut","Waste",62,0.026
2013,"Ontario","Provincial Inventory Total",35,168.388
2013,"Ontario","Oil and Gas",35,9.73
2013,"Ontario","Transport",35,56.307
2013,"Ontario","Heavy Industry",35,29.377
2013,"Ontario","Light Manufacturing, Construction and Forest Resources",35,8.883
2013,"Ontario","Buildings",35,36.144
2013,"Ontario","Waste",35,7.457
2013,"Ontario","Agriculture",35,11.308
2013,"Prince Edward Island","Provincial Inventory Total",11,1.644
2013,"Prince Edward Island","Oil and Gas",11,0
2013,"Prince Edward Island","Transport",11,0.696
2013,"Prince Edward Island","Heavy Industry",11,0.008
2013,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.144
2013,"Prince Edward Island","Buildings",11,0.434
2013,"Prince Edward Island","Waste",11,0.077
2013,"Prince Edward Island","Agriculture",11,0.281
2013,"Quebec","Provincial Inventory Total",24,79.339
2013,"Quebec","Oil and Gas",24,2.513
2013,"Quebec","Transport",24,30.354
2013,"Quebec","Heavy Industry",24,18.118
2013,"Quebec","Light Manufacturing, Construction and Forest Resources",24,5.793
2013,"Quebec","Buildings",24,9.441
2013,"Quebec","Waste",24,4.111
2013,"Quebec","Agriculture",24,8.571
2013,"Saskatchewan","Provincial Inventory Total",47,83.367
2013,"Saskatchewan","Oil and Gas",47,35.971
2013,"Saskatchewan","Transport",47,10.414
2013,"Saskatchewan","Heavy Industry",47,3.155
2013,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.778
2013,"Saskatchewan","Buildings",47,3.403
2013,"Saskatchewan","Waste",47,1.365
2013,"Saskatchewan","Agriculture",47,14.595
2013,"Yukon","Territorial Inventory Total",60,0.6
2013,"Yukon","Oil and Gas",60,0
2013,"Yukon","Transport",60,0.328
2013,"Yukon","Heavy Industry",60,0.109
2013,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.023
2013,"Yukon","Buildings",60,0.089
2013,"Yukon","Waste",60,0.029
2013,"Yukon","Agriculture",60,0.005
2014,"Alberta","Provincial Inventory Total",48,295.501
2014,"Alberta","Oil and Gas",48,154.969
2014,"Alberta","Transport",48,30.197
2014,"Alberta","Heavy Industry",48,20.66
2014,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.336
2014,"Alberta","Buildings",48,19.067
2014,"Alberta","Waste",48,4.149
2014,"Alberta","Agriculture",48,19.716
2014,"British Columbia","Provincial Inventory Total",59,59.698
2014,"British Columbia","Oil and Gas",59,15.308
2014,"British Columbia","Transport",59,20.267
2014,"British Columbia","Heavy Industry",59,5.747
2014,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,2.744
2014,"British Columbia","Buildings",59,7.955
2014,"British Columbia","Waste",59,2.542
2014,"British Columbia","Agriculture",59,2.642
2014,"Canada","Oil and Gas",,229.777
2014,"Canada","Transport",,164.234
2014,"Canada","Heavy Industry",,81.923
2014,"Canada","Light Manufacturing, Construction and Forest Resources",,22.603
2014,"Canada","Buildings",,86.104
2014,"Canada","Waste",,22.832
2014,"Canada","Agriculture",,64.27
2014,"Manitoba","Provincial Inventory Total",46,21.135
2014,"Manitoba","Oil and Gas",46,1.099
2014,"Manitoba","Transport",46,6.685
2014,"Manitoba","Heavy Industry",46,1.251
2014,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.014
2014,"Manitoba","Buildings",46,2.968
2014,"Manitoba","Waste",46,1.334
2014,"Manitoba","Agriculture",46,6.656
2014,"New Brunswick","Provincial Inventory Total",13,13.577
2014,"New Brunswick","Oil and Gas",13,2.998
2014,"New Brunswick","Transport",13,3.311
2014,"New Brunswick","Heavy Industry",13,0.752
2014,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.442
2014,"New Brunswick","Buildings",13,1.261
2014,"New Brunswick","Waste",13,0.567
2014,"New Brunswick","Agriculture",13,0.532
2014,"Newfoundland and Labrador","Provincial Inventory Total",10,10.706
2014,"Newfoundland and Labrador","Oil and Gas",10,2.419
2014,"Newfoundland and Labrador","Transport",10,3.749
2014,"Newfoundland and Labrador","Heavy Industry",10,1.121
2014,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.398
2014,"Newfoundland and Labrador","Buildings",10,1.11
2014,"Newfoundland and Labrador","Waste",10,0.595
2014,"Newfoundland and Labrador","Agriculture",10,0.108
2014,"Northwest Territories","Territorial Inventory Total",61,1.543
2014,"Northwest Territories","Oil and Gas",61,0.032
2014,"Northwest Territories","Transport",61,0.638
2014,"Northwest Territories","Heavy Industry",61,0.445
2014,"Northwest Territories","Buildings",61,0.297
2014,"Northwest Territories","Waste",61,0.036
2014,"Nova Scotia","Provincial Inventory Total",12,16.337
2014,"Nova Scotia","Oil and Gas",12,0.826
2014,"Nova Scotia","Transport",12,4.238
2014,"Nova Scotia","Heavy Industry",12,0.477
2014,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.461
2014,"Nova Scotia","Buildings",12,2.089
2014,"Nova Scotia","Waste",12,0.531
2014,"Nova Scotia","Agriculture",12,0.433
2014,"Nunavut","Territorial Inventory Total",62,0.686
2014,"Nunavut","Transport",62,0.349
2014,"Nunavut","Heavy Industry",62,0.177
2014,"Nunavut","Buildings",62,0.011
2014,"Nunavut","Waste",62,0.027
2014,"Ontario","Provincial Inventory Total",35,164.842
2014,"Ontario","Oil and Gas",35,10.218
2014,"Ontario","Transport",35,54.806
2014,"Ontario","Heavy Industry",35,30.463
2014,"Ontario","Light Manufacturing, Construction and Forest Resources",35,8.266
2014,"Ontario","Buildings",35,37.633
2014,"Ontario","Waste",35,7.351
2014,"Ontario","Agriculture",35,10.687
2014,"Prince Edward Island","Provincial Inventory Total",11,1.585
2014,"Prince Edward Island","Oil and Gas",11,0
2014,"Prince Edward Island","Transport",11,0.701
2014,"Prince Edward Island","Heavy Industry",11,0.008
2014,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.104
2014,"Prince Edward Island","Buildings",11,0.385
2014,"Prince Edward Island","Waste",11,0.076
2014,"Prince Edward Island","Agriculture",11,0.306
2014,"Quebec","Provincial Inventory Total",24,77.151
2014,"Quebec","Oil and Gas",24,2.516
2014,"Quebec","Transport",24,29.154
2014,"Quebec","Heavy Industry",24,17.894
2014,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.819
2014,"Quebec","Buildings",24,9.862
2014,"Quebec","Waste",24,4.229
2014,"Quebec","Agriculture",24,8.416
2014,"Saskatchewan","Provincial Inventory Total",47,86.447
2014,"Saskatchewan","Oil and Gas",47,39.392
2014,"Saskatchewan","Transport",47,9.826
2014,"Saskatchewan","Heavy Industry",47,2.854
2014,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.984
2014,"Saskatchewan","Buildings",47,3.425
2014,"Saskatchewan","Waste",47,1.365
2014,"Saskatchewan","Agriculture",47,14.771
2014,"Yukon","Territorial Inventory Total",60,0.501
2014,"Yukon","Oil and Gas",60,0
2014,"Yukon","Transport",60,0.313
2014,"Yukon","Heavy Industry",60,0.076
2014,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.02
2014,"Yukon","Buildings",60,0.043
2014,"Yukon","Waste",60,0.03
2014,"Yukon","Agriculture",60,0.004
2015,"Alberta","Provincial Inventory Total",48,290.754
2015,"Alberta","Oil and Gas",48,155.381
2015,"Alberta","Transport",48,27.171
2015,"Alberta","Heavy Industry",48,19.488
2015,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.134
2015,"Alberta","Buildings",48,19.056
2015,"Alberta","Waste",48,4.305
2015,"Alberta","Agriculture",48,19.99
2015,"British Columbia","Provincial Inventory Total",59,59.662
2015,"British Columbia","Oil and Gas",59,15.27
2015,"British Columbia","Transport",59,20.356
2015,"British Columbia","Heavy Industry",59,5.906
2015,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.088
2015,"British Columbia","Buildings",59,7.468
2015,"British Columbia","Waste",59,2.527
2015,"British Columbia","Agriculture",59,2.773
2015,"Canada","Oil and Gas",,229.114
2015,"Canada","Transport",,162.205
2015,"Canada","Heavy Industry",,79.505
2015,"Canada","Light Manufacturing, Construction and Forest Resources",,23.473
2015,"Canada","Buildings",,85.156
2015,"Canada","Waste",,22.889
2015,"Canada","Agriculture",,65.707
2015,"Manitoba","Provincial Inventory Total",46,20.843
2015,"Manitoba","Oil and Gas",46,1.1
2015,"Manitoba","Transport",46,6.293
2015,"Manitoba","Heavy Industry",46,1.312
2015,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.216
2015,"Manitoba","Buildings",46,2.656
2015,"Manitoba","Waste",46,1.346
2015,"Manitoba","Agriculture",46,6.796
2015,"New Brunswick","Provincial Inventory Total",13,13.937
2015,"New Brunswick","Oil and Gas",13,2.845
2015,"New Brunswick","Transport",13,3.646
2015,"New Brunswick","Heavy Industry",13,0.773
2015,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.443
2015,"New Brunswick","Buildings",13,1.429
2015,"New Brunswick","Waste",13,0.55
2015,"New Brunswick","Agriculture",13,0.446
2015,"Newfoundland and Labrador","Provincial Inventory Total",10,10.816
2015,"Newfoundland and Labrador","Oil and Gas",10,2.323
2015,"Newfoundland and Labrador","Transport",10,3.696
2015,"Newfoundland and Labrador","Heavy Industry",10,1.121
2015,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.626
2015,"Newfoundland and Labrador","Buildings",10,1.009
2015,"Newfoundland and Labrador","Waste",10,0.599
2015,"Newfoundland and Labrador","Agriculture",10,0.1
2015,"Northwest Territories","Territorial Inventory Total",61,1.575
2015,"Northwest Territories","Oil and Gas",61,0.024
2015,"Northwest Territories","Transport",61,0.672
2015,"Northwest Territories","Heavy Industry",61,0.41
2015,"Northwest Territories","Buildings",61,0.303
2015,"Northwest Territories","Waste",61,0.037
2015,"Nova Scotia","Provincial Inventory Total",12,16.541
2015,"Nova Scotia","Oil and Gas",12,0.634
2015,"Nova Scotia","Transport",12,4.779
2015,"Nova Scotia","Heavy Industry",12,0.52
2015,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.393
2015,"Nova Scotia","Buildings",12,2.241
2015,"Nova Scotia","Waste",12,0.501
2015,"Nova Scotia","Agriculture",12,0.413
2015,"Nunavut","Territorial Inventory Total",62,0.633
2015,"Nunavut","Transport",62,0.341
2015,"Nunavut","Heavy Industry",62,0.137
2015,"Nunavut","Buildings",62,0.011
2015,"Nunavut","Waste",62,0.028
2015,"Ontario","Provincial Inventory Total",35,163.735
2015,"Ontario","Oil and Gas",35,9.747
2015,"Ontario","Transport",35,54.303
2015,"Ontario","Heavy Industry",35,29.686
2015,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.07
2015,"Ontario","Buildings",35,37.302
2015,"Ontario","Waste",35,7.234
2015,"Ontario","Agriculture",35,10.913
2015,"Prince Edward Island","Provincial Inventory Total",11,1.546
2015,"Prince Edward Island","Oil and Gas",11,0
2015,"Prince Edward Island","Transport",11,0.71
2015,"Prince Edward Island","Heavy Industry",11,0.01
2015,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.1
2015,"Prince Edward Island","Buildings",11,0.339
2015,"Prince Edward Island","Waste",11,0.075
2015,"Prince Edward Island","Agriculture",11,0.298
2015,"Quebec","Provincial Inventory Total",24,77.451
2015,"Quebec","Oil and Gas",24,2.652
2015,"Quebec","Transport",24,29.723
2015,"Quebec","Heavy Industry",24,17.188
2015,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.456
2015,"Quebec","Buildings",24,10.053
2015,"Quebec","Waste",24,4.284
2015,"Quebec","Agriculture",24,8.814
2015,"Saskatchewan","Provincial Inventory Total",47,87.69
2015,"Saskatchewan","Oil and Gas",47,39.139
2015,"Saskatchewan","Transport",47,10.178
2015,"Saskatchewan","Heavy Industry",47,2.877
2015,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.912
2015,"Saskatchewan","Buildings",47,3.247
2015,"Saskatchewan","Waste",47,1.372
2015,"Saskatchewan","Agriculture",47,15.16
2015,"Yukon","Territorial Inventory Total",60,0.531
2015,"Yukon","Oil and Gas",60,0
2015,"Yukon","Transport",60,0.338
2015,"Yukon","Heavy Industry",60,0.078
2015,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.02
2015,"Yukon","Buildings",60,0.042
2015,"Yukon","Waste",60,0.031
2015,"Yukon","Agriculture",60,0.004
2016,"Alberta","Provincial Inventory Total",48,279.274
2016,"Alberta","Oil and Gas",48,146.044
2016,"Alberta","Transport",48,25.985
2016,"Alberta","Heavy Industry",48,16.917
2016,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.395
2016,"Alberta","Buildings",48,19.38
2016,"Alberta","Waste",48,4.452
2016,"Alberta","Agriculture",48,19.725
2016,"British Columbia","Provincial Inventory Total",59,61.867
2016,"British Columbia","Oil and Gas",59,14.997
2016,"British Columbia","Transport",59,21.464
2016,"British Columbia","Heavy Industry",59,6.398
2016,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.234
2016,"British Columbia","Buildings",59,8.002
2016,"British Columbia","Waste",59,2.385
2016,"British Columbia","Agriculture",59,3.022
2016,"Canada","Oil and Gas",,214.143
2016,"Canada","Transport",,162.019
2016,"Canada","Heavy Industry",,76.644
2016,"Canada","Light Manufacturing, Construction and Forest Resources",,23.806
2016,"Canada","Buildings",,86.05
2016,"Canada","Waste",,23.679
2016,"Canada","Agriculture",,66.731
2016,"Manitoba","Provincial Inventory Total",46,21.141
2016,"Manitoba","Oil and Gas",46,0.983
2016,"Manitoba","Transport",46,6.346
2016,"Manitoba","Heavy Industry",46,1.373
2016,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.252
2016,"Manitoba","Buildings",46,2.725
2016,"Manitoba","Waste",46,1.359
2016,"Manitoba","Agriculture",46,7.031
2016,"New Brunswick","Provincial Inventory Total",13,14.71
2016,"New Brunswick","Oil and Gas",13,3.093
2016,"New Brunswick","Transport",13,4.081
2016,"New Brunswick","Heavy Industry",13,0.799
2016,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.37
2016,"New Brunswick","Buildings",13,1.254
2016,"New Brunswick","Waste",13,0.52
2016,"New Brunswick","Agriculture",13,0.484
2016,"Newfoundland and Labrador","Provincial Inventory Total",10,10.954
2016,"Newfoundland and Labrador","Oil and Gas",10,2.623
2016,"Newfoundland and Labrador","Transport",10,3.747
2016,"Newfoundland and Labrador","Heavy Industry",10,0.639
2016,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.666
2016,"Newfoundland and Labrador","Buildings",10,1.035
2016,"Newfoundland and Labrador","Waste",10,0.614
2016,"Newfoundland and Labrador","Agriculture",10,0.103
2016,"Northwest Territories","Territorial Inventory Total",61,1.31
2016,"Northwest Territories","Oil and Gas",61,0.028
2016,"Northwest Territories","Transport",61,0.684
