"Year","Persons in low income","Geography","GeoCode","Value"
2015,"Women+","Toronto, Ontario",,19.8
2016,"Women+","Toronto, Ontario",,19.1
2017,"Women+","Toronto, Ontario",,14.5
2018,"Women+","Toronto, Ontario",,12.9
2019,"Women+","Toronto, Ontario",,14
2020,"Women+","Toronto, Ontario",,8.7
2021,"Women+","Toronto, Ontario",,9.8
2022,"Women+","Toronto, Ontario",,13
2023,"Women+","Toronto, Ontario",,13.9
2015,"Women+, 18 to 64 years","Toronto, Ontario",,20.3
2016,"Women+, 18 to 64 years","Toronto, Ontario",,19.7
2017,"Women+, 18 to 64 years","Toronto, Ontario",,15.5
2018,"Women+, 18 to 64 years","Toronto, Ontario",,14.2
2019,"Women+, 18 to 64 years","Toronto, Ontario",,14.3
2020,"Women+, 18 to 64 years","Toronto, Ontario",,9.6
2021,"Women+, 18 to 64 years","Toronto, Ontario",,10.5
2022,"Women+, 18 to 64 years","Toronto, Ontario",,13.9
2023,"Women+, 18 to 64 years","Toronto, Ontario",,14.9
2015,"Women+, 65 years and over","Toronto, Ontario",,10.2
2016,"Women+, 65 years and over","Toronto, Ontario",,8.8
2017,"Women+, 65 years and over","Toronto, Ontario",,6.8
2018,"Women+, 65 years and over","Toronto, Ontario",,7
2019,"Women+, 65 years and over","Toronto, Ontario",,8.4
2020,"Women+, 65 years and over","Toronto, Ontario",,4.2
2021,"Women+, 65 years and over","Toronto, Ontario",,7.3
2022,"Women+, 65 years and over","Toronto, Ontario",,10.3
2023,"Women+, 65 years and over","Toronto, Ontario",,7.6
2015,"Women+, under 18 years","Toronto, Ontario",,24.9
2016,"Women+, under 18 years","Toronto, Ontario",,25
2017,"Women+, under 18 years","Toronto, Ontario",,16.8
2018,"Women+, under 18 years","Toronto, Ontario",,13.5
2019,"Women+, under 18 years","Toronto, Ontario",,17.5
2020,"Women+, under 18 years","Toronto, Ontario",,9.2
2021,"Women+, under 18 years","Toronto, Ontario",,9.6
2022,"Women+, under 18 years","Toronto, Ontario",,12.5
2023,"Women+, under 18 years","Toronto, Ontario",,16.2
2015,"All persons","Vancouver, British Columbia",,19.5
2016,"All persons","Vancouver, British Columbia",,15.6
2017,"All persons","Vancouver, British Columbia",,16
2018,"All persons","Vancouver, British Columbia",,13.6
2019,"All persons","Vancouver, British Columbia",,11.7
2020,"All persons","Vancouver, British Columbia",,7.9
2021,"All persons","Vancouver, British Columbia",,9.4
2022,"All persons","Vancouver, British Columbia",,12.7
2023,"All persons","Vancouver, British Columbia",,12.7
2015,"Men+","Vancouver, British Columbia",,19
2016,"Men+","Vancouver, British Columbia",,15.8
2017,"Men+","Vancouver, British Columbia",,16.2
2018,"Men+","Vancouver, British Columbia",,13.9
2019,"Men+","Vancouver, British Columbia",,10.7
2020,"Men+","Vancouver, British Columbia",,8.1
2021,"Men+","Vancouver, British Columbia",,8.1
2022,"Men+","Vancouver, British Columbia",,12.8
2023,"Men+","Vancouver, British Columbia",,11.9
2015,"Men+, 18 to 64 years","Vancouver, British Columbia",,20.1
2016,"Men+, 18 to 64 years","Vancouver, British Columbia",,16.5
2017,"Men+, 18 to 64 years","Vancouver, British Columbia",,16.8
2018,"Men+, 18 to 64 years","Vancouver, British Columbia",,15.4
2019,"Men+, 18 to 64 years","Vancouver, British Columbia",,13.5
2020,"Men+, 18 to 64 years","Vancouver, British Columbia",,9.9
2021,"Men+, 18 to 64 years","Vancouver, British Columbia",,8.1
2022,"Men+, 18 to 64 years","Vancouver, British Columbia",,13.6
2023,"Men+, 18 to 64 years","Vancouver, British Columbia",,12.7
2015,"Men+, 65 years and over","Vancouver, British Columbia",,16.4
2016,"Men+, 65 years and over","Vancouver, British Columbia",,8.5
2017,"Men+, 65 years and over","Vancouver, British Columbia",,13
2018,"Men+, 65 years and over","Vancouver, British Columbia",,8.6
2019,"Men+, 65 years and over","Vancouver, British Columbia",,6.2
2020,"Men+, 65 years and over","Vancouver, British Columbia",,3.5
2021,"Men+, 65 years and over","Vancouver, British Columbia",,7.3
2022,"Men+, 65 years and over","Vancouver, British Columbia",,10.8
2023,"Men+, 65 years and over","Vancouver, British Columbia",,8.3
2015,"Men+, under 18 years","Vancouver, British Columbia",,17.3
2016,"Men+, under 18 years","Vancouver, British Columbia",,19.2
2017,"Men+, under 18 years","Vancouver, British Columbia",,16.2
2018,"Men+, under 18 years","Vancouver, British Columbia",,12.8
2021,"Men+, under 18 years","Vancouver, British Columbia",,8.8
2022,"Men+, under 18 years","Vancouver, British Columbia",,11.6
2023,"Men+, under 18 years","Vancouver, British Columbia",,12.1
2015,"Persons 18 to 64 years","Vancouver, British Columbia",,20.7
2016,"Persons 18 to 64 years","Vancouver, British Columbia",,16.2
2017,"Persons 18 to 64 years","Vancouver, British Columbia",,17.3
2018,"Persons 18 to 64 years","Vancouver, British Columbia",,15.4
2019,"Persons 18 to 64 years","Vancouver, British Columbia",,14.9
2020,"Persons 18 to 64 years","Vancouver, British Columbia",,9.6
2021,"Persons 18 to 64 years","Vancouver, British Columbia",,9.8
2022,"Persons 18 to 64 years","Vancouver, British Columbia",,13.4
2023,"Persons 18 to 64 years","Vancouver, British Columbia",,13.6
2015,"Persons 65 years and over","Vancouver, British Columbia",,15.3
2016,"Persons 65 years and over","Vancouver, British Columbia",,10
2017,"Persons 65 years and over","Vancouver, British Columbia",,13
2018,"Persons 65 years and over","Vancouver, British Columbia",,9
2019,"Persons 65 years and over","Vancouver, British Columbia",,5.6
2020,"Persons 65 years and over","Vancouver, British Columbia",,4.4
2021,"Persons 65 years and over","Vancouver, British Columbia",,8.7
2022,"Persons 65 years and over","Vancouver, British Columbia",,10.7
2023,"Persons 65 years and over","Vancouver, British Columbia",,9.3
2015,"Persons under 18 years","Vancouver, British Columbia",,18.3
2016,"Persons under 18 years","Vancouver, British Columbia",,18.4
2017,"Persons under 18 years","Vancouver, British Columbia",,13.5
2018,"Persons under 18 years","Vancouver, British Columbia",,10.4
2019,"Persons under 18 years","Vancouver, British Columbia",,4.5
2020,"Persons under 18 years","Vancouver, British Columbia",,4.8
2021,"Persons under 18 years","Vancouver, British Columbia",,8.5
2022,"Persons under 18 years","Vancouver, British Columbia",,11.8
2023,"Persons under 18 years","Vancouver, British Columbia",,12.8
2015,"Women+","Vancouver, British Columbia",,19.9
2016,"Women+","Vancouver, British Columbia",,15.4
2017,"Women+","Vancouver, British Columbia",,15.7
2018,"Women+","Vancouver, British Columbia",,13.3
2019,"Women+","Vancouver, British Columbia",,12.7
2020,"Women+","Vancouver, British Columbia",,7.7
2021,"Women+","Vancouver, British Columbia",,10.6
2022,"Women+","Vancouver, British Columbia",,12.5
2023,"Women+","Vancouver, British Columbia",,13.5
2015,"Women+, 18 to 64 years","Vancouver, British Columbia",,21.2
2016,"Women+, 18 to 64 years","Vancouver, British Columbia",,15.9
2017,"Women+, 18 to 64 years","Vancouver, British Columbia",,17.7
2018,"Women+, 18 to 64 years","Vancouver, British Columbia",,15.5
2019,"Women+, 18 to 64 years","Vancouver, British Columbia",,16.4
2020,"Women+, 18 to 64 years","Vancouver, British Columbia",,9.2
2021,"Women+, 18 to 64 years","Vancouver, British Columbia",,11.4
2022,"Women+, 18 to 64 years","Vancouver, British Columbia",,13.2
2023,"Women+, 18 to 64 years","Vancouver, British Columbia",,14.4
2015,"Women+, 65 years and over","Vancouver, British Columbia",,14.3
2016,"Women+, 65 years and over","Vancouver, British Columbia",,11.4
2017,"Women+, 65 years and over","Vancouver, British Columbia",,13
2018,"Women+, 65 years and over","Vancouver, British Columbia",,9.3
2020,"Women+, 65 years and over","Vancouver, British Columbia",,5.3
2021,"Women+, 65 years and over","Vancouver, British Columbia",,9.9
2022,"Women+, 65 years and over","Vancouver, British Columbia",,10.6
2023,"Women+, 65 years and over","Vancouver, British Columbia",,10.1
2015,"Women+, under 18 years","Vancouver, British Columbia",,19.4
2016,"Women+, under 18 years","Vancouver, British Columbia",,17.4
2017,"Women+, under 18 years","Vancouver, British Columbia",,10.5
2018,"Women+, under 18 years","Vancouver, British Columbia",,7.9
2020,"Women+, under 18 years","Vancouver, British Columbia",,4.5
2022,"Women+, under 18 years","Vancouver, British Columbia",,12
2023,"Women+, under 18 years","Vancouver, British Columbia",,13.5
2015,"All persons","Winnipeg, Manitoba",,15.7
2016,"All persons","Winnipeg, Manitoba",,13.6
2017,"All persons","Winnipeg, Manitoba",,12.6
2018,"All persons","Winnipeg, Manitoba",,12.5
2019,"All persons","Winnipeg, Manitoba",,12.2
2020,"All persons","Winnipeg, Manitoba",,6.9
2021,"All persons","Winnipeg, Manitoba",,9.3
2022,"All persons","Winnipeg, Manitoba",,11.4
2023,"All persons","Winnipeg, Manitoba",,9.8
2015,"Men+","Winnipeg, Manitoba",,16
2016,"Men+","Winnipeg, Manitoba",,13.8
2017,"Men+","Winnipeg, Manitoba",,12.4
2018,"Men+","Winnipeg, Manitoba",,12.3
2019,"Men+","Winnipeg, Manitoba",,13.2
2020,"Men+","Winnipeg, Manitoba",,7.7
2021,"Men+","Winnipeg, Manitoba",,8.7
2022,"Men+","Winnipeg, Manitoba",,10.9
2023,"Men+","Winnipeg, Manitoba",,9.6
2015,"Men+, 18 to 64 years","Winnipeg, Manitoba",,15.8
2016,"Men+, 18 to 64 years","Winnipeg, Manitoba",,14.2
2017,"Men+, 18 to 64 years","Winnipeg, Manitoba",,13.7
2018,"Men+, 18 to 64 years","Winnipeg, Manitoba",,13.2
2019,"Men+, 18 to 64 years","Winnipeg, Manitoba",,13.8
2020,"Men+, 18 to 64 years","Winnipeg, Manitoba",,9.7
2021,"Men+, 18 to 64 years","Winnipeg, Manitoba",,9.6
2022,"Men+, 18 to 64 years","Winnipeg, Manitoba",,11.5
2023,"Men+, 18 to 64 years","Winnipeg, Manitoba",,10.7
2016,"Men+, 65 years and over","Winnipeg, Manitoba",,3.7
2017,"Men+, 65 years and over","Winnipeg, Manitoba",,6
2018,"Men+, 65 years and over","Winnipeg, Manitoba",,5
2019,"Men+, 65 years and over","Winnipeg, Manitoba",,7.1
2020,"Men+, 65 years and over","Winnipeg, Manitoba",,1.6
2021,"Men+, 65 years and over","Winnipeg, Manitoba",,4.1
2022,"Men+, 65 years and over","Winnipeg, Manitoba",,6.3
2023,"Men+, 65 years and over","Winnipeg, Manitoba",,4.6
2015,"Men+, under 18 years","Winnipeg, Manitoba",,24.7
2016,"Men+, under 18 years","Winnipeg, Manitoba",,18.3
2017,"Men+, under 18 years","Winnipeg, Manitoba",,12.2
2018,"Men+, under 18 years","Winnipeg, Manitoba",,14.6
2019,"Men+, under 18 years","Winnipeg, Manitoba",,15.3
2020,"Men+, under 18 years","Winnipeg, Manitoba",,6.4
2021,"Men+, under 18 years","Winnipeg, Manitoba",,9
2022,"Men+, under 18 years","Winnipeg, Manitoba",,12.7
2023,"Men+, under 18 years","Winnipeg, Manitoba",,10
2015,"Persons 18 to 64 years","Winnipeg, Manitoba",,16.1
2016,"Persons 18 to 64 years","Winnipeg, Manitoba",,14.1
2017,"Persons 18 to 64 years","Winnipeg, Manitoba",,13.5
2018,"Persons 18 to 64 years","Winnipeg, Manitoba",,13.3
2019,"Persons 18 to 64 years","Winnipeg, Manitoba",,13.1
2020,"Persons 18 to 64 years","Winnipeg, Manitoba",,8.5
2021,"Persons 18 to 64 years","Winnipeg, Manitoba",,9.7
2022,"Persons 18 to 64 years","Winnipeg, Manitoba",,12
2023,"Persons 18 to 64 years","Winnipeg, Manitoba",,11
2015,"Persons 65 years and over","Winnipeg, Manitoba",,5.8
2016,"Persons 65 years and over","Winnipeg, Manitoba",,5.1
2017,"Persons 65 years and over","Winnipeg, Manitoba",,6.4
2018,"Persons 65 years and over","Winnipeg, Manitoba",,6.4
2019,"Persons 65 years and over","Winnipeg, Manitoba",,7
2020,"Persons 65 years and over","Winnipeg, Manitoba",,2.5
2021,"Persons 65 years and over","Winnipeg, Manitoba",,6.5
2022,"Persons 65 years and over","Winnipeg, Manitoba",,7.5
2023,"Persons 65 years and over","Winnipeg, Manitoba",,5
2015,"Persons under 18 years","Winnipeg, Manitoba",,21
2016,"Persons under 18 years","Winnipeg, Manitoba",,17.6
2017,"Persons under 18 years","Winnipeg, Manitoba",,14
2018,"Persons under 18 years","Winnipeg, Manitoba",,14.6
2019,"Persons under 18 years","Winnipeg, Manitoba",,13.4
2020,"Persons under 18 years","Winnipeg, Manitoba",,5.3
2021,"Persons under 18 years","Winnipeg, Manitoba",,10.2
2022,"Persons under 18 years","Winnipeg, Manitoba",,12.5
2023,"Persons under 18 years","Winnipeg, Manitoba",,10.2
2015,"Women+","Winnipeg, Manitoba",,15.4
2016,"Women+","Winnipeg, Manitoba",,13.4
2017,"Women+","Winnipeg, Manitoba",,12.7
2018,"Women+","Winnipeg, Manitoba",,12.6
2019,"Women+","Winnipeg, Manitoba",,11.3
2020,"Women+","Winnipeg, Manitoba",,6
2021,"Women+","Winnipeg, Manitoba",,9.9
2022,"Women+","Winnipeg, Manitoba",,11.8
2023,"Women+","Winnipeg, Manitoba",,10
2015,"Women+, 18 to 64 years","Winnipeg, Manitoba",,16.5
2016,"Women+, 18 to 64 years","Winnipeg, Manitoba",,14
2017,"Women+, 18 to 64 years","Winnipeg, Manitoba",,13.3
2018,"Women+, 18 to 64 years","Winnipeg, Manitoba",,13.4
2019,"Women+, 18 to 64 years","Winnipeg, Manitoba",,12.3
2020,"Women+, 18 to 64 years","Winnipeg, Manitoba",,7.3
2021,"Women+, 18 to 64 years","Winnipeg, Manitoba",,9.8
2022,"Women+, 18 to 64 years","Winnipeg, Manitoba",,12.6
2023,"Women+, 18 to 64 years","Winnipeg, Manitoba",,11.3
2015,"Women+, 65 years and over","Winnipeg, Manitoba",,8.4
2016,"Women+, 65 years and over","Winnipeg, Manitoba",,6.3
2017,"Women+, 65 years and over","Winnipeg, Manitoba",,6.7
2018,"Women+, 65 years and over","Winnipeg, Manitoba",,7.6
2019,"Women+, 65 years and over","Winnipeg, Manitoba",,7
2020,"Women+, 65 years and over","Winnipeg, Manitoba",,3.4
2021,"Women+, 65 years and over","Winnipeg, Manitoba",,8.5
2022,"Women+, 65 years and over","Winnipeg, Manitoba",,8.4
2023,"Women+, 65 years and over","Winnipeg, Manitoba",,5.3
2015,"Women+, under 18 years","Winnipeg, Manitoba",,17.4
2016,"Women+, under 18 years","Winnipeg, Manitoba",,16.8
2017,"Women+, under 18 years","Winnipeg, Manitoba",,15.7
2018,"Women+, under 18 years","Winnipeg, Manitoba",,14.6
2019,"Women+, under 18 years","Winnipeg, Manitoba",,11.4
2020,"Women+, under 18 years","Winnipeg, Manitoba",,4.1
2021,"Women+, under 18 years","Winnipeg, Manitoba",,11.4
2022,"Women+, under 18 years","Winnipeg, Manitoba",,12.2
2023,"Women+, under 18 years","Winnipeg, Manitoba",,10.4
2018,"All persons","Yukon",60,10.9
2018,"All persons","Yukon",60,11.1
2019,"All persons","Yukon",60,8.3
2019,"All persons","Yukon",60,9
2020,"All persons","Yukon",60,8.4
2021,"All persons","Yukon",60,5.8
2022,"All persons","Yukon",60,12.8
2023,"All persons","Yukon",60,10.4
2018,"Men+","Yukon",60,11.4
2019,"Men+","Yukon",60,10.6
2020,"Men+","Yukon",60,9.9
2021,"Men+","Yukon",60,7
2022,"Men+","Yukon",60,14.1
2023,"Men+","Yukon",60,10.6
2018,"Men+, 18 to 64 years","Yukon",60,10.8
2019,"Men+, 18 to 64 years","Yukon",60,11
2020,"Men+, 18 to 64 years","Yukon",60,10.7
2021,"Men+, 18 to 64 years","Yukon",60,8.5
2022,"Men+, 18 to 64 years","Yukon",60,12.3
2023,"Men+, 18 to 64 years","Yukon",60,9.3
2018,"Men+, 65 years and over","Yukon",60,20.3
2022,"Men+, 65 years and over","Yukon",60,23
2018,"Persons 18 to 64 years","Yukon",60,9.5
2019,"Persons 18 to 64 years","Yukon",60,8.7
2020,"Persons 18 to 64 years","Yukon",60,9.7
2021,"Persons 18 to 64 years","Yukon",60,6.1
2022,"Persons 18 to 64 years","Yukon",60,10.3
2023,"Persons 18 to 64 years","Yukon",60,10
2018,"Persons 65 years and over","Yukon",60,19.7
2019,"Persons 65 years and over","Yukon",60,9.2
2022,"Persons 65 years and over","Yukon",60,17.2
2023,"Persons 65 years and over","Yukon",60,11.6
2018,"Women+","Yukon",60,10.5
2019,"Women+","Yukon",60,6
2020,"Women+","Yukon",60,7
2022,"Women+","Yukon",60,11.5
2023,"Women+","Yukon",60,10.3
2018,"Women+, 18 to 64 years","Yukon",60,8.2
2019,"Women+, 18 to 64 years","Yukon",60,6.4
2020,"Women+, 18 to 64 years","Yukon",60,8.7
2022,"Women+, 18 to 64 years","Yukon",60,8.3
2023,"Women+, 18 to 64 years","Yukon",60,10.8
2023,"Women+, 65 years and over","Yukon",60,11.3
2018,"All persons","Yukon and Northwest Territories",,14.5
2019,"All persons","Yukon and Northwest Territories",,10.8
2018,"Persons 18 to 64 years","Yukon and Northwest Territories",,12.6
2019,"Persons 18 to 64 years","Yukon and Northwest Territories",,9
2018,"Persons 65 years and over","Yukon and Northwest Territories",,21.3
2019,"Persons 65 years and over","Yukon and Northwest Territories",,17.7
2018,"Persons under 18 years","Yukon and Northwest Territories",,17
2019,"Persons under 18 years","Yukon and Northwest Territories",,13.1
