Year,Age at time of death,Sex,Causes of death,Value
2015,45 to 54 years,Females,Chronic lower respiratory diseases,3.9
2015,45 to 54 years,Females,Pneumoconioses and chemical effects,0.0
2015,45 to 54 years,Females,Pneumonitis due to solids and liquids,0.3
2015,45 to 49 years,Both sexes,Malignant neoplasms,56.8
2015,45 to 49 years,Both sexes,Diabetes mellitus,4.6
2015,45 to 49 years,Both sexes,Diseases of heart,23.8
2015,45 to 49 years,Both sexes,Essential hypertension and hypertensive renal disease,0.5
2015,45 to 49 years,Both sexes,Cerebrovascular diseases,4.4
2015,45 to 49 years,Both sexes,Atherosclerosis,0.1
2015,45 to 49 years,Both sexes,Aortic aneurysm and dissection,1.2
2015,45 to 49 years,Both sexes,Chronic lower respiratory diseases,2.1
2015,45 to 49 years,Both sexes,Pneumoconioses and chemical effects,0.0
2015,45 to 49 years,Both sexes,Pneumonitis due to solids and liquids,0.3
2015,45 to 49 years,Males,Malignant neoplasms,50.7
2015,45 to 49 years,Males,Diabetes mellitus,5.9
2015,45 to 49 years,Males,Diseases of heart,37.3
2015,45 to 49 years,Males,Essential hypertension and hypertensive renal disease,0.7
2015,45 to 49 years,Males,Cerebrovascular diseases,4.8
2015,45 to 49 years,Males,Atherosclerosis,0.1
2015,45 to 49 years,Males,Aortic aneurysm and dissection,2.1
2015,45 to 49 years,Males,Chronic lower respiratory diseases,1.8
2015,45 to 49 years,Males,Pneumoconioses and chemical effects,0.0
2015,45 to 49 years,Males,Pneumonitis due to solids and liquids,0.4
2015,45 to 49 years,Females,Malignant neoplasms,62.9
2015,45 to 49 years,Females,Diabetes mellitus,3.2
2015,45 to 49 years,Females,Diseases of heart,10.4
2015,45 to 49 years,Females,Essential hypertension and hypertensive renal disease,0.4
2015,45 to 49 years,Females,Cerebrovascular diseases,4.0
2015,45 to 49 years,Females,Atherosclerosis,0.1
2015,45 to 49 years,Females,Aortic aneurysm and dissection,0.2
2015,45 to 49 years,Females,Chronic lower respiratory diseases,2.5
2015,45 to 49 years,Females,Pneumoconioses and chemical effects,0.0
2015,45 to 49 years,Females,Pneumonitis due to solids and liquids,0.2
2015,50 to 54 years,Both sexes,Malignant neoplasms,113.3
2015,50 to 54 years,Both sexes,Diabetes mellitus,7.7
2015,50 to 54 years,Both sexes,Diseases of heart,46.6
2015,50 to 54 years,Both sexes,Essential hypertension and hypertensive renal disease,0.5
2015,50 to 54 years,Both sexes,Cerebrovascular diseases,8.1
2015,50 to 54 years,Both sexes,Atherosclerosis,0.2
2015,50 to 54 years,Both sexes,Aortic aneurysm and dissection,1.1
2015,50 to 54 years,Both sexes,Chronic lower respiratory diseases,5.5
2015,50 to 54 years,Both sexes,Pneumoconioses and chemical effects,0.0
2015,50 to 54 years,Both sexes,Pneumonitis due to solids and liquids,0.5
2015,50 to 54 years,Males,Malignant neoplasms,106.1
2015,50 to 54 years,Males,Diabetes mellitus,10.5
2015,50 to 54 years,Males,Diseases of heart,70.5
2015,50 to 54 years,Males,Essential hypertension and hypertensive renal disease,0.9
2015,50 to 54 years,Males,Cerebrovascular diseases,8.5
2015,50 to 54 years,Males,Atherosclerosis,0.2
2015,50 to 54 years,Males,Aortic aneurysm and dissection,1.9
2015,50 to 54 years,Males,Chronic lower respiratory diseases,5.8
2015,50 to 54 years,Males,Pneumoconioses and chemical effects,0.0
2015,50 to 54 years,Males,Pneumonitis due to solids and liquids,0.8
2015,50 to 54 years,Females,Malignant neoplasms,120.6
2015,50 to 54 years,Females,Diabetes mellitus,4.9
2015,50 to 54 years,Females,Diseases of heart,22.5
2015,50 to 54 years,Females,Essential hypertension and hypertensive renal disease,0.1
2015,50 to 54 years,Females,Cerebrovascular diseases,7.7
2015,50 to 54 years,Females,Atherosclerosis,0.1
2015,50 to 54 years,Females,Aortic aneurysm and dissection,0.3
2015,50 to 54 years,Females,Chronic lower respiratory diseases,5.1
2015,50 to 54 years,Females,Pneumoconioses and chemical effects,0.0
2015,50 to 54 years,Females,Pneumonitis due to solids and liquids,0.3
2015,55 to 64 years,Both sexes,Malignant neoplasms,273.4
2015,55 to 64 years,Both sexes,Diabetes mellitus,16.9
2015,55 to 64 years,Both sexes,Diseases of heart,101.1
2015,55 to 64 years,Both sexes,Essential hypertension and hypertensive renal disease,1.4
2015,55 to 64 years,Both sexes,Cerebrovascular diseases,16.3
2015,55 to 64 years,Both sexes,Atherosclerosis,0.5
2015,55 to 64 years,Both sexes,Aortic aneurysm and dissection,2.6
2015,55 to 64 years,Both sexes,Chronic lower respiratory diseases,19.8
2015,55 to 64 years,Both sexes,Pneumoconioses and chemical effects,0.0
2015,55 to 64 years,Both sexes,Pneumonitis due to solids and liquids,1.1
2015,55 to 64 years,Males,Malignant neoplasms,287.7
2015,55 to 64 years,Males,Diabetes mellitus,22.3
2015,55 to 64 years,Males,Diseases of heart,150.1
2015,55 to 64 years,Males,Essential hypertension and hypertensive renal disease,1.9
2015,55 to 64 years,Males,Cerebrovascular diseases,18.3
2015,55 to 64 years,Males,Atherosclerosis,0.7
2015,55 to 64 years,Males,Aortic aneurysm and dissection,4.2
2015,55 to 64 years,Males,Chronic lower respiratory diseases,22.3
2015,55 to 64 years,Males,Pneumoconioses and chemical effects,0.0
2015,55 to 64 years,Males,Pneumonitis due to solids and liquids,1.3
2015,55 to 64 years,Females,Malignant neoplasms,259.4
2015,55 to 64 years,Females,Diabetes mellitus,11.6
2015,55 to 64 years,Females,Diseases of heart,52.7
2015,55 to 64 years,Females,Essential hypertension and hypertensive renal disease,1.0
2015,55 to 64 years,Females,Cerebrovascular diseases,14.3
2015,55 to 64 years,Females,Atherosclerosis,0.2
2015,55 to 64 years,Females,Aortic aneurysm and dissection,1.0
2015,55 to 64 years,Females,Chronic lower respiratory diseases,17.3
2015,55 to 64 years,Females,Pneumoconioses and chemical effects,0.0
2015,55 to 64 years,Females,Pneumonitis due to solids and liquids,0.9
2015,55 to 59 years,Both sexes,Malignant neoplasms,209.4
2015,55 to 59 years,Both sexes,Diabetes mellitus,12.6
2015,55 to 59 years,Both sexes,Diseases of heart,77.4
2015,55 to 59 years,Both sexes,Essential hypertension and hypertensive renal disease,1.0
2015,55 to 59 years,Both sexes,Cerebrovascular diseases,13.4
2015,55 to 59 years,Both sexes,Atherosclerosis,0.3
2015,55 to 59 years,Both sexes,Aortic aneurysm and dissection,2.0
2015,55 to 59 years,Both sexes,Chronic lower respiratory diseases,12.7
2015,55 to 59 years,Both sexes,Pneumoconioses and chemical effects,0.0
2015,55 to 59 years,Both sexes,Pneumonitis due to solids and liquids,0.8
2015,55 to 59 years,Males,Malignant neoplasms,209.8
2015,55 to 59 years,Males,Diabetes mellitus,16.5
2015,55 to 59 years,Males,Diseases of heart,118.8
2015,55 to 59 years,Males,Essential hypertension and hypertensive renal disease,1.3
2015,55 to 59 years,Males,Cerebrovascular diseases,14.6
2015,55 to 59 years,Males,Atherosclerosis,0.5
2015,55 to 59 years,Males,Aortic aneurysm and dissection,3.2
2015,55 to 59 years,Males,Chronic lower respiratory diseases,13.7
2015,55 to 59 years,Males,Pneumoconioses and chemical effects,0.0
2015,55 to 59 years,Males,Pneumonitis due to solids and liquids,1.1
2015,55 to 59 years,Females,Malignant neoplasms,209.0
2015,55 to 59 years,Females,Diabetes mellitus,8.7
2015,55 to 59 years,Females,Diseases of heart,36.1
2015,55 to 59 years,Females,Essential hypertension and hypertensive renal disease,0.6
2015,55 to 59 years,Females,Cerebrovascular diseases,12.1
2015,55 to 59 years,Females,Atherosclerosis,0.1
2015,55 to 59 years,Females,Aortic aneurysm and dissection,0.8
2015,55 to 59 years,Females,Chronic lower respiratory diseases,11.7
2015,55 to 59 years,Females,Pneumoconioses and chemical effects,0.0
2015,55 to 59 years,Females,Pneumonitis due to solids and liquids,0.6
2015,60 to 64 years,Both sexes,Malignant neoplasms,348.1
2015,60 to 64 years,Both sexes,Diabetes mellitus,21.9
2015,60 to 64 years,Both sexes,Diseases of heart,128.7
2015,60 to 64 years,Both sexes,Essential hypertension and hypertensive renal disease,2.0
2015,60 to 64 years,Both sexes,Cerebrovascular diseases,19.7
2015,60 to 64 years,Both sexes,Atherosclerosis,0.7
2015,60 to 64 years,Both sexes,Aortic aneurysm and dissection,3.3
2015,60 to 64 years,Both sexes,Chronic lower respiratory diseases,28.0
2015,60 to 64 years,Both sexes,Pneumoconioses and chemical effects,0.0
2015,60 to 64 years,Both sexes,Pneumonitis due to solids and liquids,1.4
2015,60 to 64 years,Males,Malignant neoplasms,379.4
2015,60 to 64 years,Males,Diabetes mellitus,29.1
2015,60 to 64 years,Males,Diseases of heart,187.0
2015,60 to 64 years,Males,Essential hypertension and hypertensive renal disease,2.5
2015,60 to 64 years,Males,Cerebrovascular diseases,22.6
2015,60 to 64 years,Males,Atherosclerosis,0.9
2015,60 to 64 years,Males,Aortic aneurysm and dissection,5.4
2015,60 to 64 years,Males,Chronic lower respiratory diseases,32.3
2015,60 to 64 years,Males,Pneumoconioses and chemical effects,0.1
2015,60 to 64 years,Males,Pneumonitis due to solids and liquids,1.5
2015,60 to 64 years,Females,Malignant neoplasms,317.5
2015,60 to 64 years,Females,Diabetes mellitus,14.9
2015,60 to 64 years,Females,Diseases of heart,71.8
2015,60 to 64 years,Females,Essential hypertension and hypertensive renal disease,1.4
2015,60 to 64 years,Females,Cerebrovascular diseases,16.9
2015,60 to 64 years,Females,Atherosclerosis,0.4
2015,60 to 64 years,Females,Aortic aneurysm and dissection,1.2
2015,60 to 64 years,Females,Chronic lower respiratory diseases,23.7
2015,60 to 64 years,Females,Pneumoconioses and chemical effects,0.0
2015,60 to 64 years,Females,Pneumonitis due to solids and liquids,1.3
2015,65 to 74 years,Both sexes,Malignant neoplasms,622.8
2015,65 to 74 years,Both sexes,Diabetes mellitus,47.3
2015,65 to 74 years,Both sexes,Diseases of heart,244.7
2015,65 to 74 years,Both sexes,Essential hypertension and hypertensive renal disease,3.9
2015,65 to 74 years,Both sexes,Cerebrovascular diseases,52.9
2015,65 to 74 years,Both sexes,Atherosclerosis,2.2
2015,65 to 74 years,Both sexes,Aortic aneurysm and dissection,8.0
2015,65 to 74 years,Both sexes,Chronic lower respiratory diseases,78.6
2015,65 to 74 years,Both sexes,Pneumoconioses and chemical effects,0.7
2015,65 to 74 years,Both sexes,Pneumonitis due to solids and liquids,3.5
2015,65 to 74 years,Males,Malignant neoplasms,712.6
2015,65 to 74 years,Males,Diabetes mellitus,63.7
2015,65 to 74 years,Males,Diseases of heart,342.5
2015,65 to 74 years,Males,Essential hypertension and hypertensive renal disease,4.0
2015,65 to 74 years,Males,Cerebrovascular diseases,59.6
2015,65 to 74 years,Males,Atherosclerosis,3.0
2015,65 to 74 years,Males,Aortic aneurysm and dissection,11.1
2015,65 to 74 years,Males,Chronic lower respiratory diseases,84.7
2015,65 to 74 years,Males,Pneumoconioses and chemical effects,1.5
2015,65 to 74 years,Males,Pneumonitis due to solids and liquids,4.6
2015,65 to 74 years,Females,Malignant neoplasms,539.0
2015,65 to 74 years,Females,Diabetes mellitus,32.0
2015,65 to 74 years,Females,Diseases of heart,153.3
2015,65 to 74 years,Females,Essential hypertension and hypertensive renal disease,3.8
2015,65 to 74 years,Females,Cerebrovascular diseases,46.6
2015,65 to 74 years,Females,Atherosclerosis,1.5
2015,65 to 74 years,Females,Aortic aneurysm and dissection,5.1
2015,65 to 74 years,Females,Chronic lower respiratory diseases,72.8
2015,65 to 74 years,Females,Pneumoconioses and chemical effects,0.0
2015,65 to 74 years,Females,Pneumonitis due to solids and liquids,2.4
2015,65 to 69 years,Both sexes,Malignant neoplasms,511.4
2015,65 to 69 years,Both sexes,Diabetes mellitus,40.0
2015,65 to 69 years,Both sexes,Diseases of heart,195.3
2015,65 to 69 years,Both sexes,Essential hypertension and hypertensive renal disease,2.8
2015,65 to 69 years,Both sexes,Cerebrovascular diseases,37.2
2015,65 to 69 years,Both sexes,Atherosclerosis,1.6
2015,65 to 69 years,Both sexes,Aortic aneurysm and dissection,5.6
2015,65 to 69 years,Both sexes,Chronic lower respiratory diseases,56.6
2015,65 to 69 years,Both sexes,Pneumoconioses and chemical effects,0.3
2015,65 to 69 years,Both sexes,Pneumonitis due to solids and liquids,2.4
2015,65 to 69 years,Males,Malignant neoplasms,579.4
2015,65 to 69 years,Males,Diabetes mellitus,52.8
2015,65 to 69 years,Males,Diseases of heart,280.6
2015,65 to 69 years,Males,Essential hypertension and hypertensive renal disease,2.9
2015,65 to 69 years,Males,Cerebrovascular diseases,41.0
2015,65 to 69 years,Males,Atherosclerosis,2.1
2015,65 to 69 years,Males,Aortic aneurysm and dissection,7.8
2015,65 to 69 years,Males,Chronic lower respiratory diseases,60.6
2015,65 to 69 years,Males,Pneumoconioses and chemical effects,0.6
2015,65 to 69 years,Males,Pneumonitis due to solids and liquids,3.3
2015,65 to 69 years,Females,Malignant neoplasms,446.6
2015,65 to 69 years,Females,Diabetes mellitus,27.8
2015,65 to 69 years,Females,Diseases of heart,114.1
2015,65 to 69 years,Females,Essential hypertension and hypertensive renal disease,2.7
2015,65 to 69 years,Females,Cerebrovascular diseases,33.6
2015,65 to 69 years,Females,Atherosclerosis,1.0
2015,65 to 69 years,Females,Aortic aneurysm and dissection,3.5
2015,65 to 69 years,Females,Chronic lower respiratory diseases,52.8
2015,65 to 69 years,Females,Pneumoconioses and chemical effects,0.0
2015,65 to 69 years,Females,Pneumonitis due to solids and liquids,1.4
2015,70 to 74 years,Both sexes,Malignant neoplasms,778.0
2015,70 to 74 years,Both sexes,Diabetes mellitus,57.4
2015,70 to 74 years,Both sexes,Diseases of heart,313.4
2015,70 to 74 years,Both sexes,Essential hypertension and hypertensive renal disease,5.5
2015,70 to 74 years,Both sexes,Cerebrovascular diseases,74.7
2015,70 to 74 years,Both sexes,Atherosclerosis,3.1
2015,70 to 74 years,Both sexes,Aortic aneurysm and dissection,11.3
2015,70 to 74 years,Both sexes,Chronic lower respiratory diseases,109.1
2015,70 to 74 years,Both sexes,Pneumoconioses and chemical effects,1.2
2015,70 to 74 years,Both sexes,Pneumonitis due to solids and liquids,5.0
2015,70 to 74 years,Males,Malignant neoplasms,902.8
2015,70 to 74 years,Males,Diabetes mellitus,79.2
2015,70 to 74 years,Males,Diseases of heart,431.0
2015,70 to 74 years,Males,Essential hypertension and hypertensive renal disease,5.7
2015,70 to 74 years,Males,Cerebrovascular diseases,86.3
2015,70 to 74 years,Males,Atherosclerosis,4.1
2015,70 to 74 years,Males,Aortic aneurysm and dissection,15.8
2015,70 to 74 years,Males,Chronic lower respiratory diseases,119.2
2015,70 to 74 years,Males,Pneumoconioses and chemical effects,2.6
2015,70 to 74 years,Males,Pneumonitis due to solids and liquids,6.4
2015,70 to 74 years,Females,Malignant neoplasms,664.7
2015,70 to 74 years,Females,Diabetes mellitus,37.7
2015,70 to 74 years,Females,Diseases of heart,206.7
2015,70 to 74 years,Females,Essential hypertension and hypertensive renal disease,5.3
2015,70 to 74 years,Females,Cerebrovascular diseases,64.2
2015,70 to 74 years,Females,Atherosclerosis,2.1
2015,70 to 74 years,Females,Aortic aneurysm and dissection,7.2
2015,70 to 74 years,Females,Chronic lower respiratory diseases,100.0
2015,70 to 74 years,Females,Pneumoconioses and chemical effects,0.0
2015,70 to 74 years,Females,Pneumonitis due to solids and liquids,3.8
2015,75 to 84 years,Both sexes,Malignant neoplasms,1254.0
2015,75 to 84 years,Both sexes,Diabetes mellitus,119.0
2015,75 to 84 years,Both sexes,Diseases of heart,750.6
2015,75 to 84 years,Both sexes,Essential hypertension and hypertensive renal disease,20.7
2015,75 to 84 years,Both sexes,Cerebrovascular diseases,226.5
2015,75 to 84 years,Both sexes,Atherosclerosis,7.5
2015,75 to 84 years,Both sexes,Aortic aneurysm and dissection,27.9
2015,75 to 84 years,Both sexes,Chronic lower respiratory diseases,240.9
2015,75 to 84 years,Both sexes,Pneumoconioses and chemical effects,2.4
2015,75 to 84 years,Both sexes,Pneumonitis due to solids and liquids,18.0
2015,75 to 84 years,Males,Malignant neoplasms,1546.7
2015,75 to 84 years,Males,Diabetes mellitus,147.7
2015,75 to 84 years,Males,Diseases of heart,962.9
2015,75 to 84 years,Males,Essential hypertension and hypertensive renal disease,22.9
2015,75 to 84 years,Males,Cerebrovascular diseases,244.2
2015,75 to 84 years,Males,Atherosclerosis,8.6
2015,75 to 84 years,Males,Aortic aneurysm and dissection,33.9
2015,75 to 84 years,Males,Chronic lower respiratory diseases,274.4
2015,75 to 84 years,Males,Pneumoconioses and chemical effects,5.4
2015,75 to 84 years,Males,Pneumonitis due to solids and liquids,24.7
2015,75 to 84 years,Females,Malignant neoplasms,1018.9
2015,75 to 84 years,Females,Diabetes mellitus,95.9
2015,75 to 84 years,Females,Diseases of heart,580.1
2015,75 to 84 years,Females,Essential hypertension and hypertensive renal disease,18.9
2015,75 to 84 years,Females,Cerebrovascular diseases,212.3
2015,75 to 84 years,Females,Atherosclerosis,6.6
2015,75 to 84 years,Females,Aortic aneurysm and dissection,23.1
2015,75 to 84 years,Females,Chronic lower respiratory diseases,214.0
2015,75 to 84 years,Females,Pneumoconioses and chemical effects,0.0
2015,75 to 84 years,Females,Pneumonitis due to solids and liquids,12.7
2015,75 to 79 years,Both sexes,Malignant neoplasms,1075.7
2015,75 to 79 years,Both sexes,Diabetes mellitus,90.6
2015,75 to 79 years,Both sexes,Diseases of heart,528.1
2015,75 to 79 years,Both sexes,Essential hypertension and hypertensive renal disease,13.9
2015,75 to 79 years,Both sexes,Cerebrovascular diseases,148.5
2015,75 to 79 years,Both sexes,Atherosclerosis,3.9
2015,75 to 79 years,Both sexes,Aortic aneurysm and dissection,21.3
2015,75 to 79 years,Both sexes,Chronic lower respiratory diseases,188.5
2015,75 to 79 years,Both sexes,Pneumoconioses and chemical effects,1.8
2015,75 to 79 years,Both sexes,Pneumonitis due to solids and liquids,10.9
2015,75 to 79 years,Males,Malignant neoplasms,1310.1
2015,75 to 79 years,Males,Diabetes mellitus,115.4
2015,75 to 79 years,Males,Diseases of heart,698.2
2015,75 to 79 years,Males,Essential hypertension and hypertensive renal disease,14.4
2015,75 to 79 years,Males,Cerebrovascular diseases,164.1
2015,75 to 79 years,Males,Atherosclerosis,5.2
2015,75 to 79 years,Males,Aortic aneurysm and dissection,26.4
