Year,Source,Géographie,GeoCode,Value
2003,Bâtiments,Ontario,35,36.808
2003,Déchets et autres,Ontario,35,7.824
2003,Agriculture,Ontario,35,11.782
2003,Inventaire provincial,Île-du-Prince-Édouard,11,1.96
2003,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2003,Transports,Île-du-Prince-Édouard,11,0.719
2003,Industrie lourde,Île-du-Prince-Édouard,11,0.003
2003,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.195
2003,Bâtiments,Île-du-Prince-Édouard,11,0.521
2003,Déchets et autres,Île-du-Prince-Édouard,11,0.106
2003,Agriculture,Île-du-Prince-Édouard,11,0.38
2003,Inventaire provincial,Québec,24,88.888
2003,Exploitation pétrolière et gazière,Québec,24,4.247
2003,Transports,Québec,24,29.956
2003,Industrie lourde,Québec,24,21.774
2003,"Fabrication légère, construction et ressources forestières",Québec,24,4.654
2003,Bâtiments,Québec,24,13.501
2003,Déchets et autres,Québec,24,4.728
2003,Agriculture,Québec,24,8.056
2003,Inventaire provincial,Saskatchewan,47,81.51
2003,Exploitation pétrolière et gazière,Saskatchewan,47,39.019
2003,Transports,Saskatchewan,47,6.791
2003,Industrie lourde,Saskatchewan,47,2.439
2003,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.478
2003,Bâtiments,Saskatchewan,47,3.69
2003,Déchets et autres,Saskatchewan,47,1.375
2003,Agriculture,Saskatchewan,47,12.632
2003,Inventaire territorial,Yukon,60,0.511
2003,Exploitation pétrolière et gazière,Yukon,60,0.08
2003,Transports,Yukon,60,0.212
2003,Industrie lourde,Yukon,60,0.032
2003,"Fabrication légère, construction et ressources forestières",Yukon,60,0.011
2003,Bâtiments,Yukon,60,0.104
2003,Déchets et autres,Yukon,60,0.026
2003,Agriculture,Yukon,60,0.025
2004,Inventaire provincial,Alberta,48,245.306
2004,Exploitation pétrolière et gazière,Alberta,48,115.387
2004,Transports,Alberta,48,21.387
2004,Industrie lourde,Alberta,48,17.642
2004,"Fabrication légère, construction et ressources forestières",Alberta,48,2.961
2004,Bâtiments,Alberta,48,17.319
2004,Déchets et autres,Alberta,48,3.149
2004,Agriculture,Alberta,48,20.364
2004,Inventaire provincial,Colombie-Britannique,59,63.824
2004,Exploitation pétrolière et gazière,Colombie-Britannique,59,13.363
2004,Transports,Colombie-Britannique,59,20.37
2004,Industrie lourde,Colombie-Britannique,59,7.963
2004,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,4.94
2004,Bâtiments,Colombie-Britannique,59,8.156
2004,Déchets et autres,Colombie-Britannique,59,2.747
2004,Agriculture,Colombie-Britannique,59,2.936
2004,Exploitation pétrolière et gazière,Canada,,193.59
2004,Transports,Canada,,153.88
2004,Industrie lourde,Canada,,93.449
2004,"Fabrication légère, construction et ressources forestières",Canada,,27.919
2004,Bâtiments,Canada,,88.548
2004,Déchets et autres,Canada,,23.324
2004,Agriculture,Canada,,65.044
2004,Inventaire provincial,Manitoba,46,21.111
2004,Exploitation pétrolière et gazière,Manitoba,46,0.75
2004,Transports,Manitoba,46,5.79
2004,Industrie lourde,Manitoba,46,1.435
2004,"Fabrication légère, construction et ressources forestières",Manitoba,46,0.969
2004,Bâtiments,Manitoba,46,2.955
2004,Déchets et autres,Manitoba,46,1.284
2004,Agriculture,Manitoba,46,7.313
2004,Inventaire provincial,Nouveau-Brunswick,13,21.544
2004,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.699
2004,Transports,Nouveau-Brunswick,13,4.281
2004,Industrie lourde,Nouveau-Brunswick,13,1.643
2004,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.778
2004,Bâtiments,Nouveau-Brunswick,13,1.639
2004,Déchets et autres,Nouveau-Brunswick,13,0.828
2004,Agriculture,Nouveau-Brunswick,13,0.563
2004,Inventaire provincial,Terre-Neuve-et-Labrador,10,11.223
2004,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.708
2004,Transports,Terre-Neuve-et-Labrador,10,3.244
2004,Industrie lourde,Terre-Neuve-et-Labrador,10,1.885
2004,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.268
2004,Bâtiments,Terre-Neuve-et-Labrador,10,1.115
2004,Déchets et autres,Terre-Neuve-et-Labrador,10,0.636
2004,Agriculture,Terre-Neuve-et-Labrador,10,0.079
2004,Inventaire territorial,Territoires du Nord-Ouest,61,1.401
2004,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.341
2004,Transports,Territoires du Nord-Ouest,61,0.359
2004,Industrie lourde,Territoires du Nord-Ouest,61,0.323
2004,"Fabrication légère, construction et ressources forestières",Territoires du Nord-Ouest,61,0.013
2004,Bâtiments,Territoires du Nord-Ouest,61,0.272
2004,Déchets et autres,Territoires du Nord-Ouest,61,0.031
2004,Agriculture,Territoires du Nord-Ouest,61,0.002
2004,Inventaire provincial,Nouvelle-Écosse,12,23.024
2004,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.306
2004,Transports,Nouvelle-Écosse,12,4.936
2004,Industrie lourde,Nouvelle-Écosse,12,1.04
2004,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.641
2004,Bâtiments,Nouvelle-Écosse,12,2.96
2004,Déchets et autres,Nouvelle-Écosse,12,0.668
2004,Agriculture,Nouvelle-Écosse,12,0.552
2004,Inventaire territorial,Nunavut,62,0.812
2004,Transports,Nunavut,62,0.337
2004,Industrie lourde,Nunavut,62,0.243
2004,"Fabrication légère, construction et ressources forestières",Nunavut,62,0.004
2004,Bâtiments,Nunavut,62,0.064
2004,Déchets et autres,Nunavut,62,0.023
2004,Inventaire provincial,Ontario,35,204.094
2004,Exploitation pétrolière et gazière,Ontario,35,12.046
2004,Transports,Ontario,35,55.111
2004,Industrie lourde,Ontario,35,38.037
2004,"Fabrication légère, construction et ressources forestières",Ontario,35,11.489
2004,Bâtiments,Ontario,35,36.475
2004,Déchets et autres,Ontario,35,7.798
2004,Agriculture,Ontario,35,11.536
2004,Inventaire provincial,Île-du-Prince-Édouard,11,1.963
2004,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2004,Transports,Île-du-Prince-Édouard,11,0.722
2004,Industrie lourde,Île-du-Prince-Édouard,11,0.003
2004,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.207
2004,Bâtiments,Île-du-Prince-Édouard,11,0.53
2004,Déchets et autres,Île-du-Prince-Édouard,11,0.094
2004,Agriculture,Île-du-Prince-Édouard,11,0.398
2004,Inventaire provincial,Québec,24,88.783
2004,Exploitation pétrolière et gazière,Québec,24,4.53
2004,Transports,Québec,24,30.34
2004,Industrie lourde,Québec,24,20.753
2004,"Fabrication légère, construction et ressources forestières",Québec,24,5.102
2004,Bâtiments,Québec,24,13.436
2004,Déchets et autres,Québec,24,4.664
2004,Agriculture,Québec,24,8.221
2004,Inventaire provincial,Saskatchewan,47,83.766
2004,Exploitation pétrolière et gazière,Saskatchewan,47,40.391
2004,Transports,Saskatchewan,47,6.802
2004,Industrie lourde,Saskatchewan,47,2.437
2004,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.535
2004,Bâtiments,Saskatchewan,47,3.519
2004,Déchets et autres,Saskatchewan,47,1.376
2004,Agriculture,Saskatchewan,47,13.06
2004,Inventaire territorial,Yukon,60,0.498
2004,Exploitation pétrolière et gazière,Yukon,60,0.068
2004,Transports,Yukon,60,0.201
2004,Industrie lourde,Yukon,60,0.046
2004,"Fabrication légère, construction et ressources forestières",Yukon,60,0.013
2004,Bâtiments,Yukon,60,0.108
2004,Déchets et autres,Yukon,60,0.026
2004,Agriculture,Yukon,60,0.019
2005,Inventaire provincial,Alberta,48,251.168
2005,Exploitation pétrolière et gazière,Alberta,48,119.66
2005,Transports,Alberta,48,22.083
2005,Industrie lourde,Alberta,48,17.713
2005,"Fabrication légère, construction et ressources forestières",Alberta,48,2.797
2005,Bâtiments,Alberta,48,16.186
2005,Déchets et autres,Alberta,48,3.294
2005,Agriculture,Alberta,48,21.101
2005,Inventaire provincial,Colombie-Britannique,59,62.252
2005,Exploitation pétrolière et gazière,Colombie-Britannique,59,13.039
2005,Transports,Colombie-Britannique,59,19.636
2005,Industrie lourde,Colombie-Britannique,59,7.266
2005,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,5.201
2005,Bâtiments,Colombie-Britannique,59,8.425
2005,Déchets et autres,Colombie-Britannique,59,2.703
2005,Agriculture,Colombie-Britannique,59,2.897
2005,Exploitation pétrolière et gazière,Canada,,197.589
2005,Transports,Canada,,156.201
2005,Industrie lourde,Canada,,88.635
2005,"Fabrication légère, construction et ressources forestières",Canada,,27.389
2005,Bâtiments,Canada,,84.683
2005,Déchets et autres,Canada,,23.488
2005,Agriculture,Canada,,66.189
2005,Inventaire provincial,Manitoba,46,20.84
2005,Exploitation pétrolière et gazière,Manitoba,46,0.964
2005,Transports,Manitoba,46,5.688
2005,Industrie lourde,Manitoba,46,1.576
2005,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.028
2005,Bâtiments,Manitoba,46,2.683
2005,Déchets et autres,Manitoba,46,1.303
2005,Agriculture,Manitoba,46,7.233
2005,Inventaire provincial,Nouveau-Brunswick,13,20.001
2005,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.823
2005,Transports,Nouveau-Brunswick,13,4.391
2005,Industrie lourde,Nouveau-Brunswick,13,1.294
2005,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.681
2005,Bâtiments,Nouveau-Brunswick,13,1.439
2005,Déchets et autres,Nouveau-Brunswick,13,0.809
2005,Agriculture,Nouveau-Brunswick,13,0.538
2005,Inventaire provincial,Terre-Neuve-et-Labrador,10,10.681
2005,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.573
2005,Transports,Terre-Neuve-et-Labrador,10,3.307
2005,Industrie lourde,Terre-Neuve-et-Labrador,10,2.189
2005,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.284
2005,Bâtiments,Terre-Neuve-et-Labrador,10,0.798
2005,Déchets et autres,Terre-Neuve-et-Labrador,10,0.633
2005,Agriculture,Terre-Neuve-et-Labrador,10,0.075
2005,Inventaire territorial,Territoires du Nord-Ouest,61,1.721
2005,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.253
2005,Transports,Territoires du Nord-Ouest,61,0.75
2005,Industrie lourde,Territoires du Nord-Ouest,61,0.324
2005,Bâtiments,Territoires du Nord-Ouest,61,0.251
2005,Déchets et autres,Territoires du Nord-Ouest,61,0.031
2005,Agriculture,Territoires du Nord-Ouest,61,0.002
2005,Inventaire provincial,Nouvelle-Écosse,12,22.024
2005,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.493
2005,Transports,Nouvelle-Écosse,12,4.921
2005,Industrie lourde,Nouvelle-Écosse,12,1.06
2005,Déchets et autres,Nouvelle-Écosse,12,0.58
2005,Agriculture,Nouvelle-Écosse,12,0.548
2005,Inventaire territorial,Nunavut,62,0.642
2005,Transports,Nunavut,62,0.339
2005,Industrie lourde,Nunavut,62,0.097
2005,Déchets et autres,Nunavut,62,0.023
2005,Inventaire provincial,Ontario,35,203.405
2005,Exploitation pétrolière et gazière,Ontario,35,12.374
2005,Transports,Ontario,35,56.942
2005,Industrie lourde,Ontario,35,34.511
2005,"Fabrication légère, construction et ressources forestières",Ontario,35,11.459
2005,Bâtiments,Ontario,35,36.025
2005,Déchets et autres,Ontario,35,7.998
2005,Agriculture,Ontario,35,11.319
2005,Inventaire provincial,Île-du-Prince-Édouard,11,1.897
2005,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2005,Transports,Île-du-Prince-Édouard,11,0.712
2005,Industrie lourde,Île-du-Prince-Édouard,11,0.002
2005,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.213
2005,Bâtiments,Île-du-Prince-Édouard,11,0.479
2005,Déchets et autres,Île-du-Prince-Édouard,11,0.092
2005,Agriculture,Île-du-Prince-Édouard,11,0.394
2005,Inventaire provincial,Québec,24,85.294
2005,Exploitation pétrolière et gazière,Québec,24,4.485
2005,Transports,Québec,24,30.247
2005,Industrie lourde,Québec,24,20.313
2005,"Fabrication légère, construction et ressources forestières",Québec,24,4.594
2005,Bâtiments,Québec,24,12.18
2005,Déchets et autres,Québec,24,4.617
2005,Agriculture,Québec,24,8.21
2005,Inventaire provincial,Saskatchewan,47,82.529
2005,Exploitation pétrolière et gazière,Saskatchewan,47,39.847
2005,Transports,Saskatchewan,47,6.91
2005,Industrie lourde,Saskatchewan,47,2.243
2005,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.576
2005,Bâtiments,Saskatchewan,47,3.371
2005,Déchets et autres,Saskatchewan,47,1.378
2005,Agriculture,Saskatchewan,47,13.863
2005,Inventaire territorial,Yukon,60,0.564
2005,Exploitation pétrolière et gazière,Yukon,60,0.079
2005,Transports,Yukon,60,0.273
2005,Industrie lourde,Yukon,60,0.047
2005,"Fabrication légère, construction et ressources forestières",Yukon,60,0.017
2005,Bâtiments,Yukon,60,0.09
2005,Déchets et autres,Yukon,60,0.027
2005,Agriculture,Yukon,60,0.01
2006,Inventaire provincial,Alberta,48,260.234
2006,Exploitation pétrolière et gazière,Alberta,48,126.801
2006,Transports,Alberta,48,23.762
2006,Industrie lourde,Alberta,48,17.568
2006,"Fabrication légère, construction et ressources forestières",Alberta,48,3.287
2006,Bâtiments,Alberta,48,16.419
2006,Déchets et autres,Alberta,48,3.312
2006,Agriculture,Alberta,48,20.458
2006,Inventaire provincial,Colombie-Britannique,59,60.84
2006,Exploitation pétrolière et gazière,Colombie-Britannique,59,13.982
2006,Transports,Colombie-Britannique,59,19.553
2006,Industrie lourde,Colombie-Britannique,59,6.911
2006,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.508
2006,Bâtiments,Colombie-Britannique,59,8.342
2006,Déchets et autres,Colombie-Britannique,59,2.841
2006,Agriculture,Colombie-Britannique,59,2.69
2006,Exploitation pétrolière et gazière,Canada,,205.574
2006,Transports,Canada,,156.954
2006,Industrie lourde,Canada,,88.463
2006,"Fabrication légère, construction et ressources forestières",Canada,,25.991
2006,Bâtiments,Canada,,79.562
2006,Déchets et autres,Canada,,23.639
2006,Agriculture,Canada,,64.839
2006,Inventaire provincial,Manitoba,46,21.25
2006,Exploitation pétrolière et gazière,Manitoba,46,0.976
2006,Transports,Manitoba,46,5.837
2006,Industrie lourde,Manitoba,46,1.631
2006,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.017
2006,Bâtiments,Manitoba,46,2.368
2006,Déchets et autres,Manitoba,46,1.316
2006,Agriculture,Manitoba,46,7.673
2006,Inventaire provincial,Nouveau-Brunswick,13,19.131
2006,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.945
2006,Transports,Nouveau-Brunswick,13,4.327
2006,Industrie lourde,Nouveau-Brunswick,13,1.1
2006,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.822
2006,Bâtiments,Nouveau-Brunswick,13,1.453
2006,Déchets et autres,Nouveau-Brunswick,13,0.786
2006,Agriculture,Nouveau-Brunswick,13,0.532
2006,Inventaire provincial,Terre-Neuve-et-Labrador,10,10.313
2006,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,2.936
2006,Transports,Terre-Neuve-et-Labrador,10,3.204
2006,Industrie lourde,Terre-Neuve-et-Labrador,10,1.848
2006,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.271
2006,Bâtiments,Terre-Neuve-et-Labrador,10,0.695
2006,Déchets et autres,Terre-Neuve-et-Labrador,10,0.637
2006,Agriculture,Terre-Neuve-et-Labrador,10,0.078
2006,Inventaire territorial,Territoires du Nord-Ouest,61,1.628
2006,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.203
2006,Transports,Territoires du Nord-Ouest,61,0.709
2006,Industrie lourde,Territoires du Nord-Ouest,61,0.345
2006,Bâtiments,Territoires du Nord-Ouest,61,0.242
2006,Déchets et autres,Territoires du Nord-Ouest,61,0.032
2006,Inventaire provincial,Nouvelle-Écosse,12,21.045
2006,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,1.454
2006,Transports,Nouvelle-Écosse,12,4.861
2006,Industrie lourde,Nouvelle-Écosse,12,0.838
2006,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.605
2006,Bâtiments,Nouvelle-Écosse,12,2.513
2006,Déchets et autres,Nouvelle-Écosse,12,0.523
2006,Agriculture,Nouvelle-Écosse,12,0.499
2006,Inventaire territorial,Nunavut,62,0.677
2006,Transports,Nunavut,62,0.343
2006,Industrie lourde,Nunavut,62,0.155
2006,Bâtiments,Nunavut,62,0.054
2006,Déchets et autres,Nunavut,62,0.023
2006,Inventaire provincial,Ontario,35,195.179
2006,Exploitation pétrolière et gazière,Ontario,35,12.2
2006,Transports,Ontario,35,55.544
2006,Industrie lourde,Ontario,35,35.712
2006,"Fabrication légère, construction et ressources forestières",Ontario,35,10.624
2006,Bâtiments,Ontario,35,32.585
2006,Déchets et autres,Ontario,35,7.836
2006,Agriculture,Ontario,35,11.271
2006,Inventaire provincial,Île-du-Prince-Édouard,11,1.852
2006,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2006,Transports,Île-du-Prince-Édouard,11,0.708
2006,Industrie lourde,Île-du-Prince-Édouard,11,0.004
2006,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.223
2006,Bâtiments,Île-du-Prince-Édouard,11,0.449
2006,Déchets et autres,Île-du-Prince-Édouard,11,0.089
2006,Agriculture,Île-du-Prince-Édouard,11,0.37
2006,Inventaire provincial,Québec,24,84.377
2006,Exploitation pétrolière et gazière,Québec,24,4.541
2006,Transports,Québec,24,30.323
2006,Industrie lourde,Québec,24,19.953
2006,"Fabrication légère, construction et ressources forestières",Québec,24,4.783
2006,Bâtiments,Québec,24,11.061
2006,Déchets et autres,Québec,24,4.837
2006,Agriculture,Québec,24,7.929
2006,Inventaire provincial,Saskatchewan,47,81.998
2006,Exploitation pétrolière et gazière,Saskatchewan,47,39.443
2006,Transports,Saskatchewan,47,7.485
2006,Industrie lourde,Saskatchewan,47,2.346
2006,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.818
2006,Bâtiments,Saskatchewan,47,3.288
2006,Déchets et autres,Saskatchewan,47,1.38
