Year,Géographie,Niveau de scolarité atteint,Status,Sexe,Groupe d'âge,GeoCode,Value
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,18 à 24 ans,11,11
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,18 à 24 ans,11,15
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,18 à 24 ans,11,6
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,20 à 24 ans,11,11
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,20 à 24 ans,11,16
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,20 à 24 ans,11,6
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,11,12
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,11,12
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,"Total, 15 to 29 years",11,6
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,"Total, 15 to 29 years",11,4
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,"Total, 15 to 29 years",11,8
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 19 ans,11,3
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 24 ans,11,5
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,15 à 24 ans,11,4
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,15 à 24 ans,11,7
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,18 à 24 ans,11,6
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,18 à 24 ans,11,5
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,18 à 24 ans,11,8
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,20 à 24 ans,11,8
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,20 à 24 ans,11,9
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,11,7
2015,Île-du-Prince-Édouard,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,11,10
2015,Île-du-Prince-Édouard,Inférieur aux études secondaires,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,11,56
2015,Île-du-Prince-Édouard,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,11,32
2015,Île-du-Prince-Édouard,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,25 à 29 ans,11,17
2015,Île-du-Prince-Édouard,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,11,51
2015,Île-du-Prince-Édouard,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,11,20
2015,Île-du-Prince-Édouard,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,11,30
2015,Île-du-Prince-Édouard,Études tertiaires,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,11,10
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,"Total, 15 to 29 years",12,13
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,"Total, 15 to 29 years",12,14
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,"Total, 15 to 29 years",12,13
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 19 ans,12,9
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,15 à 19 ans,12,12
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,15 à 19 ans,12,6
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 24 ans,12,11
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,15 à 24 ans,12,13
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,15 à 24 ans,12,10
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,18 à 24 ans,12,14
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,18 à 24 ans,12,15
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,18 à 24 ans,12,13
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,20 à 24 ans,12,13
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,20 à 24 ans,12,13
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,20 à 24 ans,12,14
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,18
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,25 à 29 ans,12,18
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,12,18
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,"Total, 15 to 29 years",12,7
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,"Total, 15 to 29 years",12,10
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,"Total, 15 to 29 years",12,4
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 19 ans,12,5
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,15 à 19 ans,12,7
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 24 ans,12,6
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,15 à 24 ans,12,9
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,15 à 24 ans,12,4
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,18 à 24 ans,12,8
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,18 à 24 ans,12,11
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,18 à 24 ans,12,6
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,20 à 24 ans,12,8
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,20 à 24 ans,12,10
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,20 à 24 ans,12,6
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,8
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,25 à 29 ans,12,12
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,12,5
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,"Total, 15 to 29 years",12,6
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,"Total, 15 to 29 years",12,5
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,"Total, 15 to 29 years",12,8
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 19 ans,12,5
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,15 à 19 ans,12,5
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,15 à 19 ans,12,4
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 24 ans,12,5
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,15 à 24 ans,12,4
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,15 à 24 ans,12,6
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,18 à 24 ans,12,6
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,18 à 24 ans,12,5
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,18 à 24 ans,12,8
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,20 à 24 ans,12,5
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,20 à 24 ans,12,3
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,20 à 24 ans,12,8
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,10
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,25 à 29 ans,12,6
2015,Nouvelle-Écosse,"Total, tous les niveaux de scolarité","Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,12,13
2015,Nouvelle-Écosse,Inférieur aux études secondaires,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,38
2015,Nouvelle-Écosse,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,21
2015,Nouvelle-Écosse,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,25 à 29 ans,12,20
2015,Nouvelle-Écosse,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,12,23
2015,Nouvelle-Écosse,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,10
2015,Nouvelle-Écosse,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,25 à 29 ans,12,12
2015,Nouvelle-Écosse,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,11
2015,Nouvelle-Écosse,Deuxième cycle du secondaire et postsecondaires non tertiaire,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,12,16
2015,Nouvelle-Écosse,Études tertiaires,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,14
2015,Nouvelle-Écosse,Études tertiaires,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,25 à 29 ans,12,14
2015,Nouvelle-Écosse,Études tertiaires,"Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,12,14
2015,Nouvelle-Écosse,Études tertiaires,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,7
2015,Nouvelle-Écosse,Études tertiaires,"Chômeurs, Ni en emploi, ni aux études, ni en formation (NEET)",Hommes,25 à 29 ans,12,10
2015,Nouvelle-Écosse,Études tertiaires,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,12,7
2015,Nouvelle-Écosse,Études tertiaires,"Inactifs, Ni en emploi, ni aux études, ni en formation (NEET)",Femmes,25 à 29 ans,12,10
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,"Total, 15 to 29 years",13,16
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,"Total, 15 to 29 years",13,19
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,"Total, 15 to 29 years",13,14
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 19 ans,13,8
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,15 à 19 ans,13,10
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,15 à 19 ans,13,5
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,15 à 24 ans,13,14
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,15 à 24 ans,13,17
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,15 à 24 ans,13,11
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,18 à 24 ans,13,19
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,18 à 24 ans,13,22
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,18 à 24 ans,13,15
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,20 à 24 ans,13,20
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Hommes,20 à 24 ans,13,24
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Femmes,20 à 24 ans,13,16
2015,Nouveau-Brunswick,"Total, tous les niveaux de scolarité","Sous-total, ni en emploi, ni aux études, ni en formation (NEET)",Les deux sexes,25 à 29 ans,13,21
