Year,Géographie,Groupe d'activité,Groupe d'âge,Genre,GeoCode,Value
2022,Prairies,Soins des adultes,25 à 54 ans,Femmes+,4,0.4
2022,Prairies,Soins des adultes,25 à 34 ans,"Total, toutes les personnes",4,
2022,Prairies,Soins des adultes,25 à 34 ans,Hommes+,4,
2022,Prairies,Soins des adultes,25 à 34 ans,Femmes+,4,
2022,Prairies,Soins des adultes,35 à 44 ans,"Total, toutes les personnes",4,0.4
2022,Prairies,Soins des adultes,35 à 44 ans,Hommes+,4,
2022,Prairies,Soins des adultes,35 à 44 ans,Femmes+,4,0.4
2022,Prairies,Soins des adultes,45 à 54 ans,"Total, toutes les personnes",4,0.4
2022,Prairies,Soins des adultes,45 à 54 ans,Hommes+,4,0.4
2022,Prairies,Soins des adultes,45 à 54 ans,Femmes+,4,0.8
2022,Prairies,Soins des adultes,55 à 64 ans,"Total, toutes les personnes",4,0.8
2022,Prairies,Soins des adultes,55 à 64 ans,Hommes+,4,0.4
2022,Prairies,Soins des adultes,55 à 64 ans,Femmes+,4,
2022,Prairies,Soins des adultes,65 ans et plus,"Total, toutes les personnes",4,0.4
2022,Prairies,Soins des adultes,65 ans et plus,Hommes+,4,0.4
2022,Prairies,Soins des adultes,65 ans et plus,Femmes+,4,0.4
2022,Prairies,Magasinage de biens ou de services,"Total, 15 ans et plus","Total, toutes les personnes",4,1.7
2022,Prairies,Magasinage de biens ou de services,"Total, 15 ans et plus",Hommes+,4,1.7
2022,Prairies,Magasinage de biens ou de services,"Total, 15 ans et plus",Femmes+,4,1.7
2022,Prairies,Magasinage de biens ou de services,15 à 24 ans,"Total, toutes les personnes",4,
2022,Prairies,Magasinage de biens ou de services,15 à 24 ans,Hommes+,4,
2022,Prairies,Magasinage de biens ou de services,15 à 24 ans,Femmes+,4,
2022,Prairies,Magasinage de biens ou de services,25 à 54 ans,"Total, toutes les personnes",4,1.3
2022,Prairies,Magasinage de biens ou de services,25 à 54 ans,Hommes+,4,1.3
2022,Prairies,Magasinage de biens ou de services,25 à 54 ans,Femmes+,4,1.7
2022,Prairies,Magasinage de biens ou de services,25 à 34 ans,"Total, toutes les personnes",4,1.3
2022,Prairies,Magasinage de biens ou de services,25 à 34 ans,Hommes+,4,0.8
2022,Prairies,Magasinage de biens ou de services,25 à 34 ans,Femmes+,4,1.3
2022,Prairies,Magasinage de biens ou de services,35 à 44 ans,"Total, toutes les personnes",4,1.7
2022,Prairies,Magasinage de biens ou de services,35 à 44 ans,Hommes+,4,1.7
2022,Prairies,Magasinage de biens ou de services,35 à 44 ans,Femmes+,4,1.3
2022,Prairies,Magasinage de biens ou de services,45 à 54 ans,"Total, toutes les personnes",4,1.7
2022,Prairies,Magasinage de biens ou de services,45 à 54 ans,Hommes+,4,1.3
2022,Prairies,Magasinage de biens ou de services,45 à 54 ans,Femmes+,4,2.5
2022,Prairies,Magasinage de biens ou de services,55 à 64 ans,"Total, toutes les personnes",4,1.7
2022,Prairies,Magasinage de biens ou de services,55 à 64 ans,Hommes+,4,2.1
2022,Prairies,Magasinage de biens ou de services,55 à 64 ans,Femmes+,4,1.7
2022,Prairies,Magasinage de biens ou de services,65 ans et plus,"Total, toutes les personnes",4,2.5
2022,Prairies,Magasinage de biens ou de services,65 ans et plus,Hommes+,4,2.5
2022,Prairies,Magasinage de biens ou de services,65 ans et plus,Femmes+,4,2.5
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré","Total, 15 ans et plus","Total, toutes les personnes",59,12.5
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré","Total, 15 ans et plus",Hommes+,59,10.4
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré","Total, 15 ans et plus",Femmes+,59,14.2
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",15 à 24 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",15 à 24 ans,Hommes+,59,
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",15 à 24 ans,Femmes+,59,
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",25 à 54 ans,"Total, toutes les personnes",59,12.9
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",25 à 54 ans,Hommes+,59,9.6
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",25 à 54 ans,Femmes+,59,15.8
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",25 à 34 ans,"Total, toutes les personnes",59,10.8
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",25 à 34 ans,Hommes+,59,7.1
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",25 à 34 ans,Femmes+,59,14.6
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",35 à 44 ans,"Total, toutes les personnes",59,14.2
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",35 à 44 ans,Hommes+,59,10.8
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",35 à 44 ans,Femmes+,59,17.5
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",45 à 54 ans,"Total, toutes les personnes",59,13.8
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",45 à 54 ans,Hommes+,59,12.1
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",45 à 54 ans,Femmes+,59,15.4
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",55 à 64 ans,"Total, toutes les personnes",59,15.0
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",55 à 64 ans,Hommes+,59,12.5
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",55 à 64 ans,Femmes+,59,17.1
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",65 ans et plus,"Total, toutes les personnes",59,15.4
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",65 ans et plus,Hommes+,59,14.2
2022,Colombie-Britannique,"Total, activités de travail non-rémunéré",65 ans et plus,Femmes+,59,16.7
2022,Colombie-Britannique,Tâches ménagères,"Total, 15 ans et plus","Total, toutes les personnes",59,8.8
2022,Colombie-Britannique,Tâches ménagères,"Total, 15 ans et plus",Hommes+,59,7.5
2022,Colombie-Britannique,Tâches ménagères,"Total, 15 ans et plus",Femmes+,59,9.6
2022,Colombie-Britannique,Tâches ménagères,15 à 24 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,Tâches ménagères,15 à 24 ans,Hommes+,59,
2022,Colombie-Britannique,Tâches ménagères,15 à 24 ans,Femmes+,59,
2022,Colombie-Britannique,Tâches ménagères,25 à 54 ans,"Total, toutes les personnes",59,7.5
2022,Colombie-Britannique,Tâches ménagères,25 à 54 ans,Hommes+,59,5.8
2022,Colombie-Britannique,Tâches ménagères,25 à 54 ans,Femmes+,59,9.2
2022,Colombie-Britannique,Tâches ménagères,25 à 34 ans,"Total, toutes les personnes",59,5.4
2022,Colombie-Britannique,Tâches ménagères,25 à 34 ans,Hommes+,59,4.2
2022,Colombie-Britannique,Tâches ménagères,25 à 34 ans,Femmes+,59,7.1
2022,Colombie-Britannique,Tâches ménagères,35 à 44 ans,"Total, toutes les personnes",59,7.5
2022,Colombie-Britannique,Tâches ménagères,35 à 44 ans,Hommes+,59,6.3
2022,Colombie-Britannique,Tâches ménagères,35 à 44 ans,Femmes+,59,8.8
2022,Colombie-Britannique,Tâches ménagères,45 à 54 ans,"Total, toutes les personnes",59,10.0
2022,Colombie-Britannique,Tâches ménagères,45 à 54 ans,Hommes+,59,7.9
2022,Colombie-Britannique,Tâches ménagères,45 à 54 ans,Femmes+,59,11.7
2022,Colombie-Britannique,Tâches ménagères,55 à 64 ans,"Total, toutes les personnes",59,12.5
2022,Colombie-Britannique,Tâches ménagères,55 à 64 ans,Hommes+,59,11.3
2022,Colombie-Britannique,Tâches ménagères,55 à 64 ans,Femmes+,59,13.3
2022,Colombie-Britannique,Tâches ménagères,65 ans et plus,"Total, toutes les personnes",59,11.7
2022,Colombie-Britannique,Tâches ménagères,65 ans et plus,Hommes+,59,10.8
2022,Colombie-Britannique,Tâches ménagères,65 ans et plus,Femmes+,59,12.9
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus","Total, toutes les personnes",59,1.7
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus",Hommes+,59,1.3
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,"Total, 15 ans et plus",Femmes+,59,2.5
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,15 à 24 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,15 à 24 ans,Hommes+,59,
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,15 à 24 ans,Femmes+,59,
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,25 à 54 ans,"Total, toutes les personnes",59,3.8
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,25 à 54 ans,Hommes+,59,2.1
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,25 à 54 ans,Femmes+,59,5.0
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,25 à 34 ans,"Total, toutes les personnes",59,3.8
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,25 à 34 ans,Hommes+,59,
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,25 à 34 ans,Femmes+,59,6.3
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,35 à 44 ans,"Total, toutes les personnes",59,5.4
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,35 à 44 ans,Hommes+,59,3.8
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,35 à 44 ans,Femmes+,59,7.1
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,45 à 54 ans,"Total, toutes les personnes",59,1.7
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,45 à 54 ans,Hommes+,59,2.1
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,45 à 54 ans,Femmes+,59,0.8
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,55 à 64 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,55 à 64 ans,Hommes+,59,
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,55 à 64 ans,Femmes+,59,
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,65 ans et plus,"Total, toutes les personnes",59,0.4
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,65 ans et plus,Hommes+,59,
2022,Colombie-Britannique,Soins des enfants de moins de 18 ans,65 ans et plus,Femmes+,59,
2022,Colombie-Britannique,Soins des adultes,"Total, 15 ans et plus","Total, toutes les personnes",59,0.4
2022,Colombie-Britannique,Soins des adultes,"Total, 15 ans et plus",Hommes+,59,0.4
2022,Colombie-Britannique,Soins des adultes,"Total, 15 ans et plus",Femmes+,59,0.4
2022,Colombie-Britannique,Soins des adultes,15 à 24 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,Soins des adultes,15 à 24 ans,Hommes+,59,
2022,Colombie-Britannique,Soins des adultes,15 à 24 ans,Femmes+,59,
2022,Colombie-Britannique,Soins des adultes,25 à 54 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,Soins des adultes,25 à 54 ans,Hommes+,59,
2022,Colombie-Britannique,Soins des adultes,25 à 54 ans,Femmes+,59,0.4
2022,Colombie-Britannique,Soins des adultes,25 à 34 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,Soins des adultes,25 à 34 ans,Hommes+,59,
2022,Colombie-Britannique,Soins des adultes,25 à 34 ans,Femmes+,59,
2022,Colombie-Britannique,Soins des adultes,35 à 44 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,Soins des adultes,35 à 44 ans,Hommes+,59,
2022,Colombie-Britannique,Soins des adultes,35 à 44 ans,Femmes+,59,
2022,Colombie-Britannique,Soins des adultes,45 à 54 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,Soins des adultes,45 à 54 ans,Hommes+,59,
2022,Colombie-Britannique,Soins des adultes,45 à 54 ans,Femmes+,59,
2022,Colombie-Britannique,Soins des adultes,55 à 64 ans,"Total, toutes les personnes",59,0.8
2022,Colombie-Britannique,Soins des adultes,55 à 64 ans,Hommes+,59,
2022,Colombie-Britannique,Soins des adultes,55 à 64 ans,Femmes+,59,1.3
2022,Colombie-Britannique,Soins des adultes,65 ans et plus,"Total, toutes les personnes",59,0.8
2022,Colombie-Britannique,Soins des adultes,65 ans et plus,Hommes+,59,0.8
2022,Colombie-Britannique,Soins des adultes,65 ans et plus,Femmes+,59,0.8
2022,Colombie-Britannique,Magasinage de biens ou de services,"Total, 15 ans et plus","Total, toutes les personnes",59,1.7
2022,Colombie-Britannique,Magasinage de biens ou de services,"Total, 15 ans et plus",Hommes+,59,1.3
2022,Colombie-Britannique,Magasinage de biens ou de services,"Total, 15 ans et plus",Femmes+,59,1.7
2022,Colombie-Britannique,Magasinage de biens ou de services,15 à 24 ans,"Total, toutes les personnes",59,
2022,Colombie-Britannique,Magasinage de biens ou de services,15 à 24 ans,Hommes+,59,
2022,Colombie-Britannique,Magasinage de biens ou de services,15 à 24 ans,Femmes+,59,
2022,Colombie-Britannique,Magasinage de biens ou de services,25 à 54 ans,"Total, toutes les personnes",59,1.7
2022,Colombie-Britannique,Magasinage de biens ou de services,25 à 54 ans,Hommes+,59,1.7
2022,Colombie-Britannique,Magasinage de biens ou de services,25 à 54 ans,Femmes+,59,1.7
2022,Colombie-Britannique,Magasinage de biens ou de services,25 à 34 ans,"Total, toutes les personnes",59,1.7
2022,Colombie-Britannique,Magasinage de biens ou de services,25 à 34 ans,Hommes+,59,2.1
2022,Colombie-Britannique,Magasinage de biens ou de services,25 à 34 ans,Femmes+,59,1.3
2022,Colombie-Britannique,Magasinage de biens ou de services,35 à 44 ans,"Total, toutes les personnes",59,1.3
2022,Colombie-Britannique,Magasinage de biens ou de services,35 à 44 ans,Hommes+,59,0.8
2022,Colombie-Britannique,Magasinage de biens ou de services,35 à 44 ans,Femmes+,59,1.3
2022,Colombie-Britannique,Magasinage de biens ou de services,45 à 54 ans,"Total, toutes les personnes",59,2.1
2022,Colombie-Britannique,Magasinage de biens ou de services,45 à 54 ans,Hommes+,59,1.7
2022,Colombie-Britannique,Magasinage de biens ou de services,45 à 54 ans,Femmes+,59,2.1
2022,Colombie-Britannique,Magasinage de biens ou de services,55 à 64 ans,"Total, toutes les personnes",59,1.7
2022,Colombie-Britannique,Magasinage de biens ou de services,55 à 64 ans,Hommes+,59,1.3
2022,Colombie-Britannique,Magasinage de biens ou de services,55 à 64 ans,Femmes+,59,2.1
2022,Colombie-Britannique,Magasinage de biens ou de services,65 ans et plus,"Total, toutes les personnes",59,2.5
2022,Colombie-Britannique,Magasinage de biens ou de services,65 ans et plus,Hommes+,59,2.1
2022,Colombie-Britannique,Magasinage de biens ou de services,65 ans et plus,Femmes+,59,2.5
